thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
108,0,108,None,None,,,,,108,0,108,0,161.3795123,,,,,,,,,,,,,,,,,,,,161.3633705000002,161.3795123,162.2791427000002,162.26315539999996,1,162.27554730000065,162.2791427000002,162.2791427000002,162.77928210000027,162.77928210000027,162.76243450000038,None,162.76248279999982,162.76253180000003,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
109,0,109,None,None,,,,,109,0,109,0,162.77928210000027,,,,,,,,,,,,,,,,,,,,162.7627069,162.77928210000027,163.3122452000007,163.29594540000016,1,163.30836,163.3122452000007,163.3122452000007,163.81243650000033,163.81243650000033,163.79602460000024,None,163.7960778000006,163.7961095999999,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
110,0,110,None,None,,,,,110,0,110,0,163.81243650000033,,,,,,,,,,,,,,,,,,,,163.7962950000001,163.81243650000033,164.76200590000008,164.74570940000012,1,164.75677900000028,164.76200590000008,164.76200590000008,165.26268210000035,165.26268210000035,165.24585790000037,None,165.24591300000066,165.24593189999996,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
111,0,111,None,None,,,,,111,0,111,0,165.26268210000035,,,,,,,,,,,,,,,,,,,,165.24607410000044,165.26268210000035,166.1954241000003,166.1793916000006,2,166.19146330000058,166.1954241000003,166.1954241000003,166.69548470000063,166.69548470000063,166.6794915999999,None,166.6795517999999,166.67958360000011,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
112,0,112,None,None,,,,,112,0,112,0,166.69548470000063,,,,,,,,,,,,,,,,,,,,166.67977940000037,166.69548470000063,167.22860240000045,167.21270710000044,1,167.2261352000005,167.22860240000045,167.22860240000045,167.72922370000015,167.72922370000015,167.71282410000003,None,167.7128646000001,167.71288280000044,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
113,0,113,None,None,,,,,113,0,113,0,167.72922370000015,,,,,,,,,,,,,,,,,,,,167.71301780000067,167.72922370000015,168.31218679999984,168.29609620000065,2,168.3079974000002,168.31218679999984,168.31218679999984,,,168.79622740000013,None,168.79628830000001,168.79631060000065,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
114,0,114,None,None,,,,,114,0,114,0,168.8126646999999,,,,,,,,,,,,,,,,,,,,168.79645210000035,168.8126646999999,169.64538940000057,169.62953370000014,2,169.64218530000016,169.64538940000057,169.64538940000057,170.14545249999992,170.14545249999992,170.1295321000007,None,170.1295841000001,170.12961580000047,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
115,0,115,up,None,0.4252067999996143,None,,,115,0,115,0,170.14545249999992,,,,,,,,,,,,,,,,,,,,170.12980680000055,170.14545249999992,170.99572070000067,170.9798283,1,170.9926886000003,170.99572070000067,170.99572070000067,171.49607819999983,171.49607819999983,171.47970850000002,up,171.4797625000001,171.47978150000017,None,0.4252067999996143,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
116,0,116,None,None,,,,,116,0,116,0,171.49607819999983,,,,,,,,,,,,,,,,,,,,171.48033990000022,171.49607819999983,172.46257030000015,172.44630340000003,1,172.45720450000044,172.46257030000015,172.46257030000015,172.96274600000015,172.96274600000015,172.9462567999999,None,172.94629799999984,172.94631710000067,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
117,0,117,None,None,,,,,117,0,117,0,172.96274600000015,,,,,,,,,,,,,,,,,,,,172.94644810000045,172.96274600000015,173.64543709999998,173.62931800000024,1,173.6416909999998,173.64543709999998,173.64543709999998,,,174.1295522999999,None,174.12961630000063,174.12965239999994,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
118,0,118,up,None,0.4434750999998869,None,,,118,0,118,0,174.14611800000057,,,,,,,,,,,,,,,,,,,,174.12985990000016,174.14611800000057,174.94550590000017,174.92983129999993,1,174.94209910000063,174.94550590000017,174.94550590000017,175.4459035,175.4459035,175.42999250000048,up,175.4300557000006,175.43007399999988,None,0.4434750999998869,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
119,0,119,None,None,,,,,119,0,119,0,175.4459035,,,,,,,,,,,,,,,,,,,,175.43029400000069,175.4459035,176.062046,176.0456524000001,2,176.05824350000057,176.062046,176.062046,,,176.54595340000014,None,176.54601600000024,176.54605850000007,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
120,0,120,None,None,,,,,120,0,120,0,176.56250799999998,,,,,,,,,,,,,,,,,,,,176.54626180000014,176.56250799999998,177.17867490000026,177.16300450000017,1,177.1752572000005,177.17867490000026,177.17867490000026,,,177.66324500000064,None,177.6632924000005,177.66331309999987,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
121,0,121,None,None,,,,,121,0,121,0,177.6792688000005,,,,,,,,,,,,,,,,,,,,177.6634479000004,177.6792688000005,178.46201230000042,178.44604580000032,2,178.4570862999999,178.46201230000042,178.46201230000042,,,178.94630229999984,None,178.94639760000064,178.94642199999998,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
122,0,122,None,None,,,,,122,0,122,0,178.9628188000006,,,,,,,,,,,,,,,,,,,,178.94658330000038,178.9628188000006,179.69533709999996,179.6789993000002,2,179.69070139999985,179.69533709999996,179.69533709999996,180.1954581,180.1954581,180.17901990000064,None,180.1790759000005,180.17910870000014,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
123,0,123,None,None,,,,,123,0,123,0,180.1954581,,,,,,,,,,,,,,,,,,,,180.17930510000042,180.1954581,180.81202140000005,180.79595729999983,2,180.80778210000062,180.81202140000005,180.81202140000005,181.31263649999983,181.31263649999983,181.29612730000008,None,181.29618870000013,181.2962223000004,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
124,0,124,None,None,,,,,124,0,124,0,181.31263649999983,,,,,,,,,,,,,,,,,,,,181.2966409999999,181.31263649999983,182.2624566000004,182.24574960000064,2,182.2590621999998,182.2624566000004,182.2624566000004,,,182.7459471000002,None,182.74604350000027,182.74610389999998,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
125,0,125,None,None,,,,,125,0,125,0,182.76268280000022,,,,,,,,,,,,,,,,,,,,182.74631360000058,182.76268280000022,183.3291122999999,183.31306610000047,2,183.32465330000014,183.3291122999999,183.3291122999999,183.82916420000038,183.82916420000038,183.81278050000037,None,183.81283520000034,183.8128701000005,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
126,0,126,None,None,,,,,126,0,126,0,183.82916420000038,,,,,,,,,,,,,,,,,,,,183.8131013000002,183.82916420000038,184.52865939999992,184.51286470000014,1,184.52458690000003,184.52865939999992,184.52865939999992,185.02926350000052,185.02926350000052,185.01281650000055,None,185.01286960000016,185.01290150000023,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
127,0,127,None,None,,,,,127,0,127,0,185.02926350000052,,,,,,,,,,,,,,,,,,,,185.01313550000032,185.02926350000052,185.56258760000037,185.54646420000063,2,185.5577583000004,185.56258760000037,185.56258760000037,186.0626957000004,186.0626957000004,186.04653020000023,None,186.04657899999984,186.04661149999993,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
128,0,128,None,None,,,,,128,0,128,0,186.0626957000004,,,,,,,,,,,,,,,,,,,,186.04687100000046,186.0626957000004,186.91193610000028,186.89629270000023,2,186.90994839999985,186.91193610000028,186.91193610000028,187.4127309000005,187.4127309000005,187.3962121000004,None,187.39625109999997,187.3962693000003,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
129,0,129,None,None,,,,,129,0,129,0,187.4127309000005,,,,,,,,,,,,,,,,,,,,187.3964133999998,187.4127309000005,188.26193049999983,188.2461546000004,2,188.25938060000044,188.26193049999983,188.26193049999983,188.76275440000063,188.76275440000063,188.74620070000037,None,188.74626070000068,188.7462956999998,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
130,0,130,None,None,,,,,130,0,130,0,188.76275440000063,,,,,,,,,,,,,,,,,,,,188.74648390000038,188.76275440000063,189.74526270000024,189.7294363000001,1,189.74152830000003,189.74526270000024,189.74526270000024,190.24592800000028,190.24592800000028,190.22955430000002,None,190.2296223000003,190.2296538999999,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
131,0,131,None,None,,,,,131,0,131,0,190.24592800000028,,,,,,,,,,,,,,,,,,,,190.22984240000005,190.24592800000028,191.09571420000066,191.0794493000003,2,191.09222210000007,191.09571420000066,191.09571420000066,191.5959872000003,191.5959872000003,191.5795433000003,None,191.57960150000054,191.5796358000007,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
132,0,132,None,None,,,,,132,0,132,0,191.5959872000003,,,,,,,,,,,,,,,,,,,,191.57983390000027,191.5959872000003,192.57869160000064,192.56281320000016,2,192.5756119000007,192.57869160000064,192.57869160000064,193.07916440000008,193.07916440000008,193.0623295000005,None,193.06238310000026,193.06241620000037,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
133,0,133,None,None,,,,,133,0,133,0,193.07916440000008,,,,,,,,,,,,,,,,,,,,193.0626054000004,193.07916440000008,193.6953822000005,193.6794828000002,2,193.6916312000003,193.6953822000005,193.6953822000005,194.19605600000068,194.19605600000068,194.17963659999987,None,194.17968960000053,194.17972220000047,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
134,0,134,None,None,,,,,134,0,134,0,194.19605600000068,,,,,,,,,,,,,,,,,,,,194.17991130000064,194.19605600000068,195.09554180000032,195.0793819999999,2,195.09196229999998,195.09554180000032,195.09554180000032,,,195.5794863000001,None,195.57954430000063,195.57957910000005,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
135,0,135,None,None,,,,,135,0,135,0,195.59546990000035,,,,,,,,,,,,,,,,,,,,195.5797646000001,195.59546990000035,196.51198400000067,196.49561220000032,1,196.50696700000026,196.51198400000067,196.51198400000067,197.01203050000004,197.01203050000004,196.99560999999994,None,196.99566330000016,196.99569560000054,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
136,0,136,None,None,,,,,136,0,136,0,197.01203050000004,,,,,,,,,,,,,,,,,,,,196.99588180000046,197.01203050000004,197.72870820000026,197.71228320000046,2,197.72472560000006,197.72870820000026,197.72870820000026,,,198.21289940000042,None,198.21301399999993,198.21305140000004,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
137,0,137,None,None,,,,,137,0,137,0,198.2293927999999,,,,,,,,,,,,,,,,,,,,198.2132730000003,198.2293927999999,198.89527700000053,198.87931149999986,2,198.8914620000005,198.89527700000053,198.89527700000053,,,199.37942350000048,None,199.37948480000068,199.3795215,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
138,0,138,down,None,0.44303149999996094,None,,,138,0,138,0,199.39588090000052,,,,,,,,,,,,,,,,,,,,199.37972249999984,199.39588090000052,200.16204990000006,200.1462220000003,2,200.15892910000002,200.16204990000006,200.16204990000006,200.66212110000015,200.66212110000015,200.6462317000005,down,200.64629280000008,200.64632489999985,None,0.44303149999996094,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
139,0,139,None,None,,,,,139,0,139,0,200.66212110000015,,,,,,,,,,,,,,,,,,,,200.64651400000002,200.66212110000015,201.4287675000005,201.41259270000046,2,201.42435920000025,201.4287675000005,201.4287675000005,,,201.91271140000026,None,201.91277179999997,201.91280370000004,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
140,0,140,None,None,,,,,140,0,140,0,201.92882439999994,,,,,,,,,,,,,,,,,,,,201.9129982000004,201.92882439999994,202.87902329999997,202.86326000000008,2,202.87603769999987,202.87902329999997,202.87902329999997,203.37877579999986,203.37877579999986,203.36243860000013,None,203.3624878999999,203.36252070000046,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
141,0,141,up,None,0.33046489999924233,None,,,141,0,141,0,203.37877579999986,,,,,,,,,,,,,,,,,,,,203.36269429999993,203.37877579999986,204.36247000000003,204.34623190000002,1,204.35757560000002,204.36247000000003,204.36247000000003,,,204.84636620000038,up,204.84643930000038,204.84647630000018,None,0.33046489999924233,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
142,0,142,up,None,0.4555521000002045,None,,,142,0,142,0,204.8620649000004,,,,,,,,,,,,,,,,,,,,204.8466900000003,204.8620649000004,205.4454153000006,205.42921770000066,1,205.44143440000062,205.4454153000006,205.4454153000006,,,205.92940559999988,up,205.9294675000001,205.92949469999985,None,0.4555521000002045,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
143,0,143,None,None,,,,,143,0,143,0,205.94592830000056,,,,,,,,,,,,,,,,,,,,205.92964910000046,205.94592830000056,206.5788038999999,206.5627970000005,2,206.5752809000005,206.5788038999999,206.5788038999999,,,207.06299170000057,None,207.06305330000032,207.06308910000007,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
144,0,144,None,None,,,,,144,0,144,0,207.07942020000064,,,,,,,,,,,,,,,,,,,,207.06330330000037,207.07942020000064,207.64545480000015,207.62942999999996,2,207.6418033,207.64545480000015,207.64545480000015,,,208.12961040000027,None,208.12968069999988,208.12971879999986,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
145,0,145,None,None,,,,,145,0,145,0,208.14622240000062,,,,,,,,,,,,,,,,,,,,208.1299237000003,208.14622240000062,208.87854020000032,208.86279640000066,2,208.87485280000055,208.87854020000032,208.87854020000032,209.37917340000058,209.37917340000058,209.3623576,None,209.36242180000045,209.3624563000003,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
146,0,146,None,None,,,,,146,0,146,0,209.37917340000058,,,,,,,,,,,,,,,,,,,,209.36264780000056,209.37917340000058,210.0618400000003,210.0460162999998,1,210.05837200000042,210.0618400000003,210.0618400000003,210.56206920000022,210.56206920000022,210.5461922000004,None,210.54624010000043,210.54627280000022,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
147,0,147,None,None,,,,,147,0,147,0,210.56206920000022,,,,,,,,,,,,,,,,,,,,210.5464490000004,210.56206920000022,211.54554590000043,211.52976040000067,2,211.5421735,211.54554590000043,211.54554590000043,212.04538740000044,212.04538740000044,212.02937030000066,None,212.02942500000063,212.02946280000015,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
148,0,148,up,None,0.4249450000006618,None,,,148,0,148,0,212.04538740000044,,,,,,,,,,,,,,,,,,,,212.02964920000068,212.04538740000044,212.81199190000007,212.79603260000022,1,212.8085617000006,212.81199190000007,212.81199190000007,213.31258460000026,213.31258460000026,213.2956795,up,213.29573940000046,213.29577190000055,None,0.4249450000006618,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
149,0,149,None,None,,,,,149,0,149,0,213.31258460000026,,,,,,,,,,,,,,,,,,,,213.29597590000049,213.31258460000026,214.21315500000037,214.19610300000022,2,214.2103003000002,214.21315500000037,214.21315500000037,,,214.6963609000004,None,214.69643350000024,214.6964724999998,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
150,0,150,None,None,,,,,150,0,150,0,214.71210810000048,,,,,,,,,,,,,,,,,,,,214.69673340000008,214.71210810000048,215.3619478999999,215.34606729999996,2,215.35863789999985,215.3619478999999,215.3619478999999,,,215.84618190000037,None,215.84624369999983,215.8462829,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
151,0,151,None,None,,,,,151,0,151,0,215.86247640000056,,,,,,,,,,,,,,,,,,,,215.84653979999985,215.86247640000056,216.44606590000058,216.42968999999994,1,216.4402725,216.44606590000058,216.44606590000058,216.94589520000045,216.94589520000045,216.9292045000002,None,216.9292575999998,216.92929080000067,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
152,0,152,None,None,,,,,152,0,152,0,216.94589520000045,,,,,,,,,,,,,,,,,,,,216.92949860000044,216.94589520000045,217.46250430000055,217.44626610000068,2,217.45723660000021,217.46250430000055,217.46250430000055,217.96282520000022,217.96282520000022,217.94633070000054,None,217.94637779999994,217.9463964000006,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
153,0,153,None,None,,,,,153,0,153,0,217.96282520000022,,,,,,,,,,,,,,,,,,,,217.94653600000038,217.96282520000022,218.5791132000004,218.5626972,2,218.57423740000013,218.5791132000004,218.5791132000004,219.07940409999992,219.07940409999992,219.06291909999982,None,219.0629729000002,219.06300680000004,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
154,0,154,down,None,0.41957879999972647,None,,,154,0,154,0,219.07940409999992,,,,,,,,,,,,,,,,,,,,219.06319729999996,219.07940409999992,219.7292010000001,219.71298780000052,2,219.7236526000006,219.7292010000001,219.7292010000001,220.2292494000003,220.2292494000003,220.2129630999998,down,220.21302730000025,220.2130605000002,None,0.41957879999972647,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
155,0,155,None,None,,,,,155,0,155,0,220.2292494000003,,,,,,,,,,,,,,,,,,,,220.21326829999998,220.2292494000003,221.19535670000005,221.1796473000004,2,221.19195730000047,221.19535670000005,221.19535670000005,221.6961826000006,221.6961826000006,221.67974510000022,None,221.67980669999997,221.67984419999993,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
156,0,156,up,None,0.4166912000000593,None,,,156,0,156,0,221.6961826000006,,,,,,,,,,,,,,,,,,,,221.68008390000068,221.6961826000006,222.4123429000001,222.39619540000058,1,222.40807029999996,222.4123429000001,222.4123429000001,222.91236800000024,222.91236800000024,222.89587350000056,up,222.8959365999999,222.8959703999999,None,0.4166912000000593,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
157,0,157,None,None,,,,,157,0,157,0,222.91236800000024,,,,,,,,,,,,,,,,,,,,222.89616000000024,222.91236800000024,223.4625098000006,223.4465237000004,1,223.45760250000058,223.4625098000006,223.4625098000006,223.96282930000052,223.96282930000052,223.9465237000004,None,223.94656829999985,223.9465865000002,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
158,0,158,None,None,,,,,158,0,158,0,223.96282930000052,,,,,,,,,,,,,,,,,,,,223.94671970000036,223.96282930000052,224.7792470000004,224.7630521000001,1,224.77640789999987,224.7792470000004,224.7792470000004,225.2792341000004,225.2792341000004,225.26250160000018,None,225.26255740000033,225.2625908,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
159,0,159,None,None,,,,,159,0,159,0,225.2792341000004,,,,,,,,,,,,,,,,,,,,225.26280540000062,225.2792341000004,226.06198510000013,226.04649289999998,2,226.0580673000004,226.06198510000013,226.06198510000013,226.5624373999999,226.5624373999999,226.54601720000028,None,226.5460705000005,226.5461052999999,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
160,0,160,None,None,,,,,160,0,160,0,226.5624373999999,,,,,,,,,,,,,,,,,,,,226.54629410000052,226.5624373999999,227.14532570000028,227.12937630000033,2,227.14143140000033,227.14532570000028,227.14532570000028,227.64594970000053,227.64594970000053,227.6294936000004,None,227.62955060000058,227.6295841000001,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
161,0,161,None,None,,,,,161,0,161,0,227.64594970000053,,,,,,,,,,,,,,,,,,,,227.62978160000057,227.64594970000053,228.42875860000004,228.41303200000038,1,228.42460050000045,228.42875860000004,228.42875860000004,228.9293064000003,228.9293064000003,228.91273480000018,None,228.91278460000012,228.91281620000063,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
162,0,162,None,None,,,,,162,0,162,0,228.9293064000003,,,,,,,,,,,,,,,,,,,,228.9129952000003,228.9293064000003,229.52920330000052,229.51280570000017,2,229.52371940000012,229.52920330000052,229.52920330000052,230.02877650000028,230.02877650000028,230.01288879999993,None,230.01293830000031,230.0129705999998,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
163,0,163,None,None,,,,,163,0,163,0,230.02877650000028,,,,,,,,,,,,,,,,,,,,230.0131492999999,230.02877650000028,230.79579360000025,230.77966650000053,2,230.7908879000006,230.79579360000025,230.79579360000025,231.29588680000052,231.29588680000052,231.27960489999987,None,231.27967320000062,231.27970689999984,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
164,0,164,down,None,0.4291427999996813,None,,,164,0,164,0,231.29588680000052,,,,,,,,,,,,,,,,,,,,231.27990709999995,231.29588680000052,232.2957311,232.27959920000012,2,232.2909911000006,232.2957311,232.2957311,232.79574289999982,232.79574289999982,232.77959650000048,down,232.7796583999998,232.77968959999998,None,0.4291427999996813,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
165,0,165,down,None,0.34419720000005327,None,,,165,0,165,0,232.79574289999982,,,,,,,,,,,,,,,,,,,,232.7798956000006,232.79574289999982,233.62873519999994,233.61272760000065,2,233.6246639000001,233.62873519999994,233.62873519999994,234.12870639999983,234.12870639999983,234.11269840000023,down,234.11275840000053,234.1127907,None,0.34419720000005327,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
