thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,faceStim.stopped,key_resp_3.stopped,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
198,0,198,down,None,0.33999009999388363,None,,,198,0,198,0,251.91750730000786,,,,,,,,,,,,,,,,,,,,251.91258340000059,251.91750730000786,252.68178810000245,252.6685642000084,2,252.6800504999992,252.68178810000245,252.68178810000245,253.16926239999884,down,253.16930670000147,253.16932400000223,None,0.33999009999388363,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
199,0,199,down,None,0.35207680000166874,None,,,199,0,199,0,253.17582020000555,,,,,,,,,,,,,,,,,,,,253.16943779999565,253.17582020000555,253.93362769999658,253.92039820000355,2,253.93175479999627,253.93362769999658,253.93362769999658,254.42062109999824,down,254.42066790000536,254.42068680000375,None,0.35207680000166874,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
200,0,200,down,space,0.3293123000039486,0.13612759999523405,27.458113100001356,None,200,0,200,0,254.42759999999544,,,,,,,,,,,,,,,,,,,,254.4208049000008,254.42759999999544,255.14834569999948,255.12994729999627,2,255.14630079999915,255.14834569999948,255.14834569999948,255.63047990000632,down,255.6305272000027,313.08170310000423,space,0.3293123000039486,0.13612759999523405,,,255.6360022000008,285.6194664000068,285.6194664000068,285.62584710000374,27.458113100001356,None,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
201,0,201,down,None,0.3801629000081448,None,,,201,0,201,0,313.08725219999906,,,,,,,,,,,,,,,,,,,,313.08183320000535,313.08725219999906,313.681390800004,313.6640260999993,2,313.6794855000044,313.681390800004,313.681390800004,314.16413250000915,down,314.16417360000196,314.1641937000095,None,0.3801629000081448,None,314.1700079000002,314.1700079000002,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
202,0,202,down,None,0.27741569999489,0.15175429999362677,,,202,0,202,0,314.1700079000002,,,,,,,,,,,,,,,,,,,,314.1643214000069,314.1700079000002,314.73641399999906,314.7186275999993,2,314.7345958000078,314.73641399999906,314.73641399999906,315.2248080999998,down,315.2248532000085,315.2248713000008,None,0.27741569999489,0.15175429999362677,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
203,0,203,down,None,0.318570199990063,0.13575720001244918,,,203,0,203,0,315.23150000000896,,,,,,,,,,,,,,,,,,,,315.22498880000785,315.23150000000896,315.99131620000117,315.96890059999714,2,315.9890763000003,315.99131620000117,315.99131620000117,316.46989490000124,down,316.4699552000093,316.4699860999972,None,0.318570199990063,0.13575720001244918,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
204,0,204,up,None,0.379185999991023,0.055924700005562045,,,204,0,204,0,316.4768019000039,,,,,,,,,,,,,,,,,,,,316.4701608000032,316.4768019000039,317.01848120000795,317.0047779000015,2,317.01640550000593,317.01848120000795,317.01848120000795,317.5053306000045,up,317.5053737999988,317.5053909999988,None,0.379185999991023,0.055924700005562045,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
205,0,205,down,None,0.32643309999548364,0.1519010000047274,,,205,0,205,0,317.51302549999673,,,,,,,,,,,,,,,,,,,,317.50551840000844,317.51302549999673,318.36743790000037,318.3528284000058,2,318.3653931000008,318.36743790000037,318.36743790000037,318.8559097999969,down,318.855968200005,318.8559863999981,None,0.32643309999548364,0.1519010000047274,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
206,0,206,up,None,0.37046879999979865,0.0971958000009181,,,206,0,206,0,318.861224399996,,,,,,,,,,,,,,,,,,,,318.85611350000545,318.861224399996,319.66706580000755,319.65388900000835,1,319.66507529999944,319.66706580000755,319.66706580000755,320.15464860000066,up,320.1547094999987,320.15474050000194,None,0.37046879999979865,0.0971958000009181,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
207,0,207,up,None,0.2923776999959955,0.1673265999997966,,,207,0,207,0,320.16096259999904,,,,,,,,,,,,,,,,,,,,320.15491300000576,320.16096259999904,320.72994400000607,320.7166927000071,1,320.72810259999824,320.72994400000607,320.72994400000607,321.2182074000011,up,321.2182981000078,321.2183221000014,None,0.2923776999959955,0.1673265999997966,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
208,0,208,down,None,0.256664800006547,0.16799929999979213,,,208,0,208,0,321.22387719999824,,,,,,,,,,,,,,,,,,,,321.2184532999963,321.22387719999824,321.8689546000096,321.8560906000057,2,321.86701830000675,321.8689546000096,321.8689546000096,322.35666240000864,down,322.3567073000013,322.35672599999816,None,0.256664800006547,0.16799929999979213,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
209,0,209,down,None,0.27150989999063313,0.1277057999977842,,,209,0,209,0,322.3646216000052,,,,,,,,,,,,,,,,,,,,322.356844599999,322.3646216000052,323.1343115000054,323.120127400005,2,323.13189450000937,323.1343115000054,323.1343115000054,323.622500700003,down,323.6226958000043,323.6227232999954,None,0.27150989999063313,0.1277057999977842,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
210,0,210,up,None,0.4292259999929229,None,,,210,0,210,0,323.6279615000094,,,,,,,,,,,,,,,,,,,,323.6229555000027,323.6279615000094,324.552234200004,324.53789069999766,1,324.5502053000091,324.552234200004,324.552234200004,325.0408730000054,up,325.04092420000234,325.0409418000054,None,0.4292259999929229,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
211,0,211,down,None,0.3377846000075806,None,,,211,0,211,0,325.0461196999968,,,,,,,,,,,,,,,,,,,,325.04105549999804,325.0461196999968,325.74773620000633,325.7336684000038,2,325.74568100000033,325.74773620000633,325.74773620000633,326.23491120000836,down,326.2349555999972,326.2349730999995,None,0.3377846000075806,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
212,0,212,down,None,0.27130020000913646,0.1675316000037128,,,212,0,212,0,326.2414945000055,,,,,,,,,,,,,,,,,,,,326.23508919999585,326.2414945000055,326.7987132999988,326.7845482999983,2,326.79690040000423,326.7987132999988,326.7987132999988,327.28615960000025,down,327.28622039999755,327.28625119999924,None,0.27130020000913646,0.1675316000037128,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
213,0,213,down,None,0.36856479999551084,None,,,213,0,213,0,327.2926899000013,,,,,,,,,,,,,,,,,,,,327.28642070000933,327.2926899000013,328.02964530000463,328.0158392000012,2,328.02756860000954,328.02964530000463,328.02964530000463,328.51666249999835,down,328.5167233999964,328.516755500008,None,0.36856479999551084,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
214,0,214,up,None,0.38643140000931453,None,,,214,0,214,0,328.5247253999987,,,,,,,,,,,,,,,,,,,,328.516933100007,328.5247253999987,329.3793158000044,329.36526340000273,1,329.37652649999654,329.3793158000044,329.3793158000044,329.8669401000079,up,329.8670092999964,329.86702750000404,None,0.38643140000931453,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
215,0,215,up,None,0.2969500000035623,None,,,215,0,215,0,329.872675000006,,,,,,,,,,,,,,,,,,,,329.8671480000048,329.872675000006,330.7085808999982,330.6936289000005,1,330.70675640000263,330.7085808999982,330.7085808999982,331.19706920000317,up,331.1971132000035,331.1971304000035,None,0.2969500000035623,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
216,0,216,down,None,0.3262484000006225,None,,,216,0,216,0,331.2048635999963,,,,,,,,,,,,,,,,,,,,331.1972475000075,331.2048635999963,332.0634272000025,332.0508429000038,2,332.06131740000274,332.0634272000025,332.0634272000025,332.55082360000233,down,332.55087469999853,332.55090400000336,None,0.3262484000006225,None,332.5589833999984,332.5589833999984,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
217,0,217,up,None,0.40343909998773597,None,,,217,0,217,0,332.5589833999984,,,,,,,,,,,,,,,,,,,,332.55106660000456,332.5589833999984,333.4820688000036,333.46819120000873,1,333.4801199000067,333.4820688000036,333.4820688000036,333.9694995000027,up,333.96955989999697,333.9695911000017,None,0.40343909998773597,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
218,0,218,down,None,0.30318409999017604,0.15982650000660215,,,218,0,218,0,333.97718200000236,,,,,,,,,,,,,,,,,,,,333.9697626999987,333.97718200000236,334.67846609999833,334.6635887000011,2,334.67626700000255,334.67846609999833,334.67846609999833,335.166533399999,down,335.1665791999985,335.16659760000766,None,0.30318409999017604,0.15982650000660215,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
219,0,219,down,None,0.2581722000031732,0.13613709999481216,,,219,0,219,0,335.1721627000079,,,,,,,,,,,,,,,,,,,,335.16672200000903,335.1721627000079,335.9713196000084,335.9571947000077,2,335.96896120000747,335.9713196000084,335.9713196000084,336.45815449999645,down,336.4581976000045,336.45821440000145,None,0.2581722000031732,0.13613709999481216,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
220,0,220,down,None,0.2646976999967592,0.15982800000347197,,,220,0,220,0,336.4661894000019,,,,,,,,,,,,,,,,,,,,336.45832980000705,336.4661894000019,337.17310830000497,337.16020379999827,2,337.17110550000507,337.17310830000497,337.17310830000497,337.6613686000055,down,337.66142879999825,337.661446099999,None,0.2646976999967592,0.15982800000347197,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
221,0,221,up,None,0.4794683999934932,None,,,221,0,221,0,337.6673850000079,,,,,,,,,,,,,,,,,,,,337.6615673000051,337.6673850000079,338.49448209999537,338.4805811999977,1,338.4926085000043,338.49448209999537,338.49448209999537,338.9824881999957,up,338.9825328000006,338.98255070000596,None,0.4794683999934932,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
222,0,222,down,None,0.282193199993344,0.16015349999361206,,,222,0,222,0,338.9883783999976,,,,,,,,,,,,,,,,,,,,338.98267140000826,338.9883783999976,339.7312954000081,339.71780630000285,2,339.7293090000021,339.7312954000081,339.7312954000081,340.2182981000078,down,340.2183425999974,340.2183598999982,None,0.282193199993344,0.16015349999361206,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
223,0,223,down,None,0.37887850000697654,None,,,223,0,223,0,340.2254738000047,,,,,,,,,,,,,,,,,,,,340.2184813000058,340.2254738000047,340.75458609999623,340.7399787000031,2,340.7514460000093,340.75458609999623,340.75458609999623,341.24271269999736,down,341.2427621000097,341.2427805000043,None,0.37887850000697654,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
224,0,224,up,None,0.3149087999918265,None,,,224,0,224,0,341.24888199999987,,,,,,,,,,,,,,,,,,,,341.2429151999968,341.24888199999987,342.1787886999955,342.1650804999954,1,342.1765756000095,342.1787886999955,342.1787886999955,342.66548900000635,up,342.66553430000204,342.665551099999,None,0.3149087999918265,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
225,0,225,up,None,0.3682837000087602,None,,,225,0,225,0,342.6735972000024,,,,,,,,,,,,,,,,,,,,342.6656701000029,342.6735972000024,343.28530509999837,343.27117510000244,1,343.28241960000014,343.28530509999837,343.28530509999837,343.77213060000213,up,343.77217440000095,343.7721911999979,None,0.3682837000087602,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
226,0,226,up,None,0.23082589999830816,0.16793789999792352,,,226,0,226,0,343.77965060000133,,,,,,,,,,,,,,,,,,,,343.7723066000035,343.77965060000133,344.50271110000904,344.4879027999996,1,344.5006192000001,344.50271110000904,344.50271110000904,344.98959430000104,up,344.9896413999959,344.9896585000097,None,0.23082589999830816,0.16793789999792352,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
227,0,227,down,None,0.3430701000033878,None,,,227,0,227,0,344.99703749999753,,,,,,,,,,,,,,,,,,,,344.9897796000005,344.99703749999753,345.9823904000077,345.9688296000095,2,345.9804640000075,345.9823904000077,345.9823904000077,346.47095820000686,down,346.4710187000019,346.47103680000873,None,0.3430701000033878,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
228,0,228,up,None,0.38917890000448097,None,,,228,0,228,0,346.47699389999616,,,,,,,,,,,,,,,,,,,,346.4711668000091,346.47699389999616,347.11228539999865,347.09443810000084,1,347.1102668999956,347.11228539999865,347.11228539999865,347.60066209999786,up,347.6007219000021,347.60075260000303,None,0.38917890000448097,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
229,0,229,down,None,0.23428280001098756,0.1284280999971088,,,229,0,229,0,347.6072245999967,,,,,,,,,,,,,,,,,,,,347.60092430000077,347.6072245999967,348.44317220000084,348.42724800000724,1,348.44101840000076,348.44317220000084,348.44317220000084,348.932487099999,down,348.93253430000914,348.9325625000056,None,0.23428280001098756,0.1284280999971088,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
230,0,230,up,None,0.3565080999978818,None,,,230,0,230,0,348.93933700000343,,,,,,,,,,,,,,,,,,,,348.93268720000924,348.93933700000343,349.59297589999915,349.57761890000256,1,349.5903965000034,349.59297589999915,349.59297589999915,350.08072349999566,up,350.0807666000037,350.0807838000037,None,0.3565080999978818,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
231,0,231,down,None,0.3549124999990454,None,,,231,0,231,0,350.08859060000395,,,,,,,,,,,,,,,,,,,,350.0808978999994,350.08859060000395,351.0745981000073,351.06002109999827,2,351.07247860000643,351.0745981000073,351.0745981000073,351.56140950000554,down,351.56145360000664,351.56147050000436,None,0.3549124999990454,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
232,0,232,up,None,0.4102281000086805,None,,,232,0,232,0,351.56943180000235,,,,,,,,,,,,,,,,,,,,351.56159920000937,351.56943180000235,352.25932110000576,352.24276780000946,1,352.25749760000326,352.25932110000576,352.25932110000576,352.74823430000106,up,352.74827789999836,352.7482957000029,None,0.4102281000086805,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
233,0,233,up,None,0.4065270999999484,None,,,233,0,233,0,352.75483160000294,,,,,,,,,,,,,,,,,,,,352.748410900007,352.75483160000294,353.4069109999982,353.38834010000573,1,353.40398640000785,353.4069109999982,353.4069109999982,353.8936206000071,up,353.89366359999985,353.8936810000014,None,0.4065270999999484,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
234,0,234,down,None,0.33201359999657143,None,,,234,0,234,0,353.90076150000095,,,,,,,,,,,,,,,,,,,,353.8937950999971,353.90076150000095,354.8334604999982,354.8176808999997,2,354.831451799997,354.8334604999982,354.8334604999982,355.3227060000063,down,355.32277749999776,355.3227967999992,None,0.33201359999657143,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
235,0,235,up,None,0.4123237000021618,None,,,235,0,235,0,355.3293119000009,,,,,,,,,,,,,,,,,,,,355.3229258000065,355.3293119000009,356.2251164000045,356.2110549000063,1,356.22247659999994,356.2251164000045,356.2251164000045,356.7132136,up,356.7132660000061,356.7132902000012,None,0.4123237000021618,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
236,0,236,up,None,0.41289900000265334,None,,,236,0,236,0,356.719505800007,,,,,,,,,,,,,,,,,,,,356.7134185000032,356.719505800007,357.41665070000454,357.3997832000023,1,357.4145637000038,357.41665070000454,357.41665070000454,357.90640020000865,up,357.9064456000051,357.90646359999664,None,0.41289900000265334,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
237,0,237,down,None,0.27680559999134857,0.1919695000106003,,,237,0,237,0,357.91206590000365,,,,,,,,,,,,,,,,,,,,357.90658480000275,357.91206590000365,358.71264209999936,358.69820450000407,2,358.7106102999969,358.71264209999936,358.71264209999936,359.20025789999636,down,359.2003012000059,359.20031860000745,None,0.27680559999134857,0.1919695000106003,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
238,0,238,up,None,0.3359762999898521,None,,,238,0,238,0,359.2075302000012,,,,,,,,,,,,,,,,,,,,359.2004320999986,359.2075302000012,360.10945730000094,360.09563969999726,1,360.1077346999955,360.10945730000094,360.10945730000094,360.59654830000363,up,360.59660900000017,360.5966397000011,None,0.3359762999898521,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
239,0,239,down,None,0.3002070999937132,0.17602420000184793,,,239,0,239,0,360.6041295000032,,,,,,,,,,,,,,,,,,,,360.5968320999964,360.6041295000032,361.25722890000907,361.24257869999565,2,361.2552357999957,361.25722890000907,361.25722890000907,361.74479789999896,down,361.7448452999961,361.7448660000082,None,0.3002070999937132,0.17602420000184793,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
240,0,240,up,None,0.3638894000032451,None,,,240,0,240,0,361.7519300999993,,,,,,,,,,,,,,,,,,,,361.74497919999703,361.7519300999993,362.6175144000008,362.59847420000006,1,362.6147312999965,362.6175144000008,362.6175144000008,363.1066836999962,up,363.10673620000307,363.1067541000084,None,0.3638894000032451,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
241,0,241,up,None,0.3195428000035463,None,,,241,0,241,0,363.1125721999997,,,,,,,,,,,,,,,,,,,,363.1068862999964,363.1125721999997,363.9738964999997,363.9607077999972,1,363.9719971000013,363.9738964999997,363.9738964999997,364.4608478000009,up,364.4608937000012,364.46093349999865,None,0.3195428000035463,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
242,0,242,up,None,0.2523942999978317,0.17595319999963976,,,242,0,242,0,364.4679679999972,,,,,,,,,,,,,,,,,,,,364.4610582000023,364.4679679999972,365.2410929000034,365.22643809999863,1,365.2391373999999,365.2410929000034,365.2410929000034,365.7297101000004,up,365.7297547000053,365.72977259999607,None,0.2523942999978317,0.17595319999963976,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
243,0,243,None,None,,,,,243,0,243,0,365.73592940000526,,,,,,,,,,,,,,,,,,,,365.72989270000835,365.73592940000526,366.4449849000084,366.4305003000045,1,366.4431182999979,366.4449849000084,366.4449849000084,366.93261810000695,None,366.93265830000746,366.93267589999596,None,,,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
244,0,244,down,None,0.345653600001242,None,,,244,0,244,0,366.93889540000237,,,,,,,,,,,,,,,,,,,,366.9327959000075,366.93889540000237,367.675834499998,367.662536200005,2,367.67367760000343,367.675834499998,367.675834499998,368.1626657000015,down,368.1626993999962,368.16271440000855,None,0.345653600001242,None,368.1706773000042,368.1706773000042,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
245,0,245,None,None,,,,,245,0,245,0,368.1706773000042,,,,,,,,,,,,,,,,,,,,368.1628200999985,368.1706773000042,368.8800481000071,368.86530820000917,2,368.87726850000035,368.8800481000071,368.8800481000071,369.3678129000036,None,369.3678690000088,369.3679070000071,None,,,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
246,0,246,up,None,0.4386067000014009,None,,,246,0,246,0,369.3748442000069,,,,,,,,,,,,,,,,,,,,369.36808280000696,369.3748442000069,369.911042599997,369.8958052000089,2,369.9083071000059,369.911042599997,369.911042599997,370.39783450000687,up,370.39788010000484,370.3978967000003,None,0.4386067000014009,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
247,0,247,up,None,0.42402240000956226,None,,,247,0,247,0,370.4064681000018,,,,,,,,,,,,,,,,,,,,370.39801580000494,370.4064681000018,371.1418204000074,371.12733149999985,1,371.13961800000106,371.1418204000074,371.1418204000074,371.62863040000957,up,371.62867439999536,371.6286914000084,None,0.42402240000956226,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
248,0,248,up,None,0.3928245999995852,None,,,248,0,248,0,371.63695110000845,,,,,,,,,,,,,,,,,,,,371.6288069000002,371.63695110000845,372.5485844000068,372.5322895999998,1,372.54633040000044,372.5485844000068,372.5485844000068,373.03857200000493,up,373.0386670000007,373.03869210000266,None,0.3928245999995852,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
249,0,249,down,None,0.35271629999624565,None,,,249,0,249,0,373.04375959999743,,,,,,,,,,,,,,,,,,,,373.0388426999998,373.04375959999743,373.8447124000086,373.8287350000028,2,373.84276800000225,373.8447124000086,373.8447124000086,374.33302540000295,down,374.3330696000048,374.33308700000634,None,0.35271629999624565,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
250,0,250,up,None,0.40376900001137983,None,,,250,0,250,0,374.3406462999992,,,,,,,,,,,,,,,,,,,,374.33320470000035,374.3406462999992,374.94614929999807,374.9303649000067,1,374.9443248000025,374.94614929999807,374.94614929999807,375.4345700999984,up,375.4346163000009,375.434634300007,None,0.40376900001137983,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
251,0,251,up,None,0.33478189999004826,None,,,251,0,251,0,375.44142580000334,,,,,,,,,,,,,,,,,,,,375.4347557000001,375.44142580000334,375.998606299996,375.98375100000703,1,375.99649430000864,375.998606299996,375.998606299996,376.48591610000585,up,376.48599699999613,376.4860145999992,None,0.33478189999004826,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
252,0,252,up,None,0.2929959000030067,0.17599809999228455,,,252,0,252,0,376.49219570000423,,,,,,,,,,,,,,,,,,,,376.48613489999843,376.49219570000423,377.21638900000835,377.2012814000045,1,377.2142915000004,377.21638900000835,377.21638900000835,377.7031521000026,up,377.7031956999999,377.70321220000915,None,0.2929959000030067,0.17599809999228455,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
