thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.15894310001749545,0.15901910001412034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,0.15903680003248155,0.15905960008967668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,,,0.1591093000024557,0.16442500008270144,0.16442500008270144,17.44831760006491,space,17.276010799920186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
304,0,304,down,0.319536600029096,0.1526314999209717,None,,,304,0,304,0,429.8718818000052,,,,,,,,,,,,,,,,,,,,429.86809730005916,429.8718818000052,430.675893100095,430.6724564000033,2,430.6746920000296,430.675893100095,430.675893100095,431.1634216000093,431.1634216000093,431.1593985001091,down,0.319536600029096,0.1526314999209717,431.15943460003473,431.15945140004624,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
305,0,305,up,0.4184276999440044,None,None,,,305,0,305,0,431.1634216000093,,,,,,,,,,,,,,,,,,,,431.1595702000195,431.1634216000093,431.8341391000431,431.8302970000077,1,431.8321237000637,431.8341391000431,431.8341391000431,432.32193070009816,432.32193070009816,432.31762520002667,up,0.4184276999440044,None,432.31766150007024,432.31768320000265,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
306,0,306,down,0.3025027000112459,None,None,,,306,0,306,0,432.32193070009816,,,,,,,,,,,,,,,,,,,,432.3178277000552,432.32193070009816,433.20514740003273,433.2010734000942,2,433.2031969000818,433.20514740003273,433.20514740003273,433.69241800007876,433.69241800007876,433.6885259000119,down,0.3025027000112459,None,433.6885789000662,433.68860049999785,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
307,0,307,down,0.3317988000344485,None,None,,,307,0,307,0,433.69241800007876,,,,,,,,,,,,,,,,,,,,433.6887197000906,433.69241800007876,434.37993250007275,434.37616080010775,2,434.37807510001585,434.37993250007275,434.37993250007275,434.8674972000299,434.8674972000299,434.86375430005137,down,0.3317988000344485,None,434.8637904000934,434.8638065000996,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
308,0,308,down,0.3136279999744147,None,None,,,308,0,308,0,434.8674972000299,,,,,,,,,,,,,,,,,,,,434.86391940002795,434.8674972000299,435.5258258000249,435.5222528000595,2,435.52437920006923,435.5258258000249,435.5258258000249,436.0134898000397,436.0134898000397,436.00935589999426,down,0.3136279999744147,None,436.0093967000721,436.0094197000144,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
309,0,309,down,0.3756117000011727,None,None,,,309,0,309,0,436.0134898000397,,,,,,,,,,,,,,,,,,,,436.0095447000349,436.0134898000397,436.71745630004443,436.7138546000933,2,436.71589640004095,436.71745630004443,436.71745630004443,437.20509460009634,437.20509460009634,437.2018458000384,down,0.3756117000011727,None,437.2018850001041,437.20190159999765,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
310,0,310,down,0.34058449999429286,None,None,,,310,0,310,0,437.20509460009634,,,,,,,,,,,,,,,,,,,,437.20204080000985,437.20509460009634,437.85909929999616,437.85533270007,2,437.8574706000509,437.85909929999616,437.85909929999616,438.34670120000374,438.34670120000374,438.3427609000355,down,0.34058449999429286,None,438.3427974000806,438.34281410009135,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
311,0,311,up,0.32745850004721433,None,None,,,311,0,311,0,438.34670120000374,,,,,,,,,,,,,,,,,,,,438.3429351000814,438.34670120000374,439.01739900000393,439.013728100108,1,439.0157503000228,439.01739900000393,439.01739900000393,439.50547380000353,439.50547380000353,439.5009027000051,up,0.32745850004721433,None,439.50094350008294,439.50096080009826,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
312,0,312,up,0.42141020006965846,None,None,,,312,0,312,0,439.50547380000353,,,,,,,,,,,,,,,,,,,,439.501110500074,439.50547380000353,440.19405270006973,440.1886878000805,1,440.1926950000925,440.19405270006973,440.19405270006973,440.6840895001078,440.6840895001078,440.6803405000828,up,0.42141020006965846,None,440.6803869000869,440.68040710000787,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
313,0,313,up,0.28970309998840094,0.17153199994936585,None,,,313,0,313,0,440.6840895001078,,,,,,,,,,,,,,,,,,,,440.68053080001846,440.6840895001078,441.6511429999955,441.6480380001012,1,441.64995970006566,441.6511429999955,441.6511429999955,442.1382869000081,442.1382869000081,442.13429210009053,up,0.28970309998840094,0.17153199994936585,442.13432830001693,442.1343444000231,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
314,0,314,down,0.3223730999743566,None,None,,,314,0,314,0,442.1382869000081,,,,,,,,,,,,,,,,,,,,442.13448690006044,442.1382869000081,443.0733507000841,443.0681777000427,2,443.0720736000221,443.0733507000841,443.0733507000841,443.56332600000314,443.56332600000314,443.55950460000895,down,0.3223730999743566,None,443.5595430000685,443.5595599000808,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
315,0,315,down,0.42269699997268617,None,None,,,315,0,315,0,443.56332600000314,,,,,,,,,,,,,,,,,,,,443.55968520010356,443.56332600000314,444.34245260001626,444.336045700009,2,444.3381359000923,444.34245260001626,444.34245260001626,444.82988400000613,444.82988400000613,444.82608120003715,down,0.42269699997268617,None,444.8261173000792,444.82613350008614,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
316,0,316,down,0.4053004999877885,None,None,,,316,0,316,0,444.82988400000613,,,,,,,,,,,,,,,,,,,,444.8262570000952,444.82988400000613,445.4221508000046,445.4176084001083,2,445.4197146000806,445.4221508000046,445.4221508000046,445.9100844000932,445.9100844000932,445.90507170010824,down,0.4053004999877885,None,445.9051080000354,445.90512520004995,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
317,0,317,down,0.3926285000052303,None,None,,,317,0,317,0,445.9100844000932,,,,,,,,,,,,,,,,,,,,445.90523230005056,445.9100844000932,446.4510568000842,446.44280790002085,2,446.44485160009935,446.4510568000842,446.4510568000842,446.9383732000133,446.9383732000133,446.9343050000025,down,0.3926285000052303,None,446.93434160004836,446.9343585000606,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
318,0,318,down,0.31872620002832264,None,None,,,318,0,318,0,446.9383732000133,,,,,,,,,,,,,,,,,,,,446.93447279999964,446.9383732000133,447.60488910006825,447.60116290010046,2,447.60313160007354,447.60488910006825,447.60488910006825,448.0924877000507,448.0924877000507,448.08923590008635,down,0.31872620002832264,None,448.08927420002874,448.0892908000387,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
319,0,319,down,0.3591686000581831,None,None,,,319,0,319,0,448.0924877000507,,,,,,,,,,,,,,,,,,,,448.0894132000394,448.0924877000507,448.6926003000699,448.6884946000064,1,448.69038000004366,448.6926003000699,448.6926003000699,449.17996990005486,449.17996990005486,449.176161600044,down,0.3591686000581831,None,449.17620149999857,449.17621910001617,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
320,0,320,down,0.3186758999945596,None,None,,,320,0,320,0,449.17996990005486,,,,,,,,,,,,,,,,,,,,449.1763872000156,449.17996990005486,449.9048932000296,449.9009231000673,2,449.9029456001008,449.9048932000296,449.9048932000296,450.3924343000399,450.3924343000399,450.3885601001093,down,0.3186758999945596,None,450.38859800004866,450.3886140000541,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
321,0,321,down,0.34826460003387183,None,None,,,321,0,321,0,450.3924343000399,,,,,,,,,,,,,,,,,,,,450.3887290999992,450.3924343000399,451.00490410008933,451.0014538000105,2,451.00345590000506,451.00490410008933,451.00490410008933,451.4924651000183,451.4924651000183,451.4885692000389,down,0.34826460003387183,None,451.4886065000901,451.488622300094,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
322,0,322,down,0.38655880000442266,None,None,,,322,0,322,0,451.4924651000183,,,,,,,,,,,,,,,,,,,,451.48882580001373,451.4924651000183,452.30494330008514,452.3011918000411,2,452.3032889000606,452.30494330008514,452.30494330008514,452.7941398000112,452.7941398000112,452.7885275000008,down,0.38655880000442266,None,452.7885670000687,452.78858430008404,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
323,0,323,down,0.2846432999940589,None,None,,,323,0,323,0,452.7941398000112,,,,,,,,,,,,,,,,,,,,452.7887083000969,452.7941398000112,453.4757126000477,453.4717748000985,2,453.4738899000222,453.4757126000477,453.4757126000477,453.9634722000919,453.9634722000919,453.95928700000513,down,0.2846432999940589,None,453.959323600051,453.95934030006174,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
324,0,324,down,0.31580779992509633,None,None,,,324,0,324,0,453.9634722000919,,,,,,,,,,,,,,,,,,,,453.95944630005397,453.9634722000919,454.6757399000926,454.6721050000051,2,454.67411360004917,454.6757399000926,454.6757399000926,455.16607550007757,455.16607550007757,455.1645854000235,down,0.31580779992509633,None,455.1646232000785,455.16463960008696,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
325,0,325,down,0.3053190999198705,None,None,,,325,0,325,0,455.16607550007757,,,,,,,,,,,,,,,,,,,,455.1647642001044,455.16607550007757,455.7926422000164,455.7885018000379,2,455.7903507000301,455.7926422000164,455.7926422000164,456.2804514000891,456.2804514000891,456.2759444999974,down,0.3053190999198705,None,456.2759902999969,456.2760403000284,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
326,0,326,up,0.3701451999368146,None,None,,,326,0,326,0,456.2804514000891,,,,,,,,,,,,,,,,,,,,456.2761766000185,456.2804514000891,457.0715410000412,457.0682036000071,1,457.0701433001086,457.0715410000412,457.0715410000412,457.55916440009605,457.55916440009605,457.55535910010803,up,0.3701451999368146,None,457.55539780005347,457.55541440006346,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
327,0,327,down,0.33437579998280853,None,None,,,327,0,327,0,457.55916440009605,,,,,,,,,,,,,,,,,,,,457.5555674000643,457.55916440009605,458.17714570008684,458.17205370008014,2,458.17463730007876,458.17714570008684,458.17714570008684,458.6676119000185,458.6676119000185,458.6634468000848,down,0.33437579998280853,None,458.66348440002184,458.663500500028,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
328,0,328,up,0.47803859994746745,None,None,,,328,0,328,0,458.6676119000185,,,,,,,,,,,,,,,,,,,,458.6636160000926,458.6676119000185,459.2658719000174,459.26134790002834,1,459.26341150002554,459.2658719000174,459.2658719000174,459.7549795000814,459.7549795000814,459.75142680003773,up,0.47803859994746745,None,459.75151370000094,459.7515377000673,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
329,0,329,down,0.3544276000466198,None,None,,,329,0,329,0,459.7549795000814,,,,,,,,,,,,,,,,,,,,459.7518571000546,459.7549795000814,460.4132173000835,460.4092936000088,2,460.41146740003023,460.4132173000835,460.4132173000835,460.900985400076,460.900985400076,460.89714640006423,down,0.3544276000466198,None,460.89718590001576,460.8972018000204,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
330,0,330,up,0.2647141000488773,0.12957079999614507,None,,,330,0,330,0,460.900985400076,,,,,,,,,,,,,,,,,,,,460.8973498000996,460.900985400076,461.77576900005806,461.77187080006115,1,461.77378200006206,461.77576900005806,461.77576900005806,462.26347700005863,462.26347700005863,462.2593493000604,up,0.2647141000488773,0.12957079999614507,462.2593850000994,462.2594288000837,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
331,0,331,up,0.3062277000863105,0.1554990999866277,None,,,331,0,331,0,462.26347700005863,,,,,,,,,,,,,,,,,,,,462.2595670000883,462.26347700005863,462.82985860004555,462.8260829000501,1,462.8280784999952,462.82985860004555,462.82985860004555,463.31744210002944,463.31744210002944,463.31446590006817,up,0.3062277000863105,0.1554990999866277,463.31450450001284,463.3145212000236,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
332,0,332,down,0.42722229997161776,None,None,,,332,0,332,0,463.31744210002944,,,,,,,,,,,,,,,,,,,,463.31465220008977,463.31744210002944,464.26863800000865,464.25964699999895,2,464.26179700007197,464.26863800000865,464.26863800000865,464.7592971000122,464.7592971000122,464.7552235000767,down,0.42722229997161776,None,464.75525980000384,464.75527500000317,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
333,0,333,up,0.41739429999142885,None,None,,,333,0,333,0,464.7592971000122,,,,,,,,,,,,,,,,,,,,464.7553852000274,464.7592971000122,465.6219206000678,465.6183272000635,1,465.6204919000156,465.6219206000678,465.6219206000678,466.10914740001317,466.10914740001317,466.1065438000951,up,0.41739429999142885,None,466.1066054000985,466.1066379999975,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
334,0,334,down,0.36407469992991537,0.10769099998287857,None,,,334,0,334,0,466.10914740001317,,,,,,,,,,,,,,,,,,,,466.1068287000526,466.10914740001317,466.9560315000126,466.9509271000279,1,466.9545402000658,466.9560315000126,466.9560315000126,467.44252720009536,467.44252720009536,467.4386263000779,down,0.36407469992991537,0.10769099998287857,467.4386653000256,467.4386990000494,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
335,0,335,up,0.31965950003359467,None,None,,,335,0,335,0,467.44252720009536,,,,,,,,,,,,,,,,,,,,467.4388211000478,467.44252720009536,468.2798619000241,468.2759096000809,1,468.27771850000136,468.2798619000241,468.2798619000241,468.76740570005495,468.76740570005495,468.76362179999705,up,0.31965950003359467,None,468.7636610000627,468.7636781000765,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
336,0,336,up,0.3833923999918625,None,None,,,336,0,336,0,468.76740570005495,,,,,,,,,,,,,,,,,,,,468.76379310002085,468.76740570005495,469.2923869000515,469.2889340000693,1,469.2908915000735,469.2923869000515,469.2923869000515,469.7798412000993,469.7798412000993,469.77608540002257,up,0.3833923999918625,None,469.776127200108,469.7761441000039,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
337,0,337,down,0.39446209999732673,None,None,,,337,0,337,0,469.7798412000993,,,,,,,,,,,,,,,,,,,,469.7762808999978,469.7798412000993,470.52580140007194,470.5218759001,2,470.5238026001025,470.52580140007194,470.52580140007194,471.01392890000716,471.01392890000716,471.00923980004154,down,0.39446209999732673,None,471.00927630008664,471.00929180008825,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
338,0,338,up,0.35599519999232143,None,None,,,338,0,338,0,471.01392890000716,,,,,,,,,,,,,,,,,,,,471.00940770003945,471.01392890000716,471.7965847000014,471.79257590009365,1,471.79459420009516,471.7965847000014,471.7965847000014,472.2840817000251,472.2840817000251,472.2805391000584,up,0.35599519999232143,None,472.2805828000419,472.2806003000587,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
339,0,339,down,0.38630100002046674,None,None,,,339,0,339,0,472.2840817000251,,,,,,,,,,,,,,,,,,,,472.28071950003505,472.2840817000251,473.2174538000254,473.2140674000839,2,473.21598100010306,473.2174538000254,473.2174538000254,473.70489410008304,473.70489410008304,473.7010795000242,down,0.38630100002046674,None,473.7011184000876,473.7011349000968,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
340,0,340,down,0.4407944999402389,None,None,,,340,0,340,0,473.70489410008304,,,,,,,,,,,,,,,,,,,,473.701248700032,473.70489410008304,474.3427612000378,474.338330800063,2,474.34023790003266,474.3427612000378,474.3427612000378,474.8300963001093,474.8300963001093,474.8258713000687,down,0.4407944999402389,None,474.8259434000356,474.8259700000053,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
341,0,341,down,0.3825440000509843,None,None,,,341,0,341,0,474.8300963001093,,,,,,,,,,,,,,,,,,,,474.82609700004105,474.8300963001093,475.6049836000893,475.6018556000199,2,475.6037537000375,475.6049836000893,475.6049836000893,476.0924970000051,476.0924970000051,476.08858750003856,down,0.3825440000509843,None,476.0886254000943,476.08864190010354,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
342,0,342,down,0.30383979994803667,0.15995210001710802,None,,,342,0,342,0,476.0924970000051,,,,,,,,,,,,,,,,,,,,476.0887595000677,476.0924970000051,476.9923553999979,476.98851610010024,2,476.9905092000263,476.9923553999979,476.9923553999979,477.4800295000896,477.4800295000896,477.47642860002816,down,0.30383979994803667,0.15995210001710802,477.47647800005507,477.4764968000818,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
343,0,343,up,0.36689360009040684,None,None,,,343,0,343,0,477.4800295000896,,,,,,,,,,,,,,,,,,,,477.4767221000511,477.4800295000896,478.4215311000589,478.41769620007835,1,478.41958410001826,478.4215311000589,478.4215311000589,478.90914560004603,478.90914560004603,478.90536430000793,up,0.36689360009040684,None,478.9054457000457,478.90546520007774,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
344,0,344,down,0.39471519994549453,None,None,,,344,0,344,0,478.90914560004603,,,,,,,,,,,,,,,,,,,,478.90563750010915,478.90914560004603,479.513642600039,479.5096472000005,2,479.5120341000147,479.513642600039,479.513642600039,480.0009552000556,480.0009552000556,479.9968837000197,down,0.39471519994549453,None,479.99692230008077,479.9969382000854,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
345,0,345,down,0.40217609994579107,None,None,,,345,0,345,0,480.0009552000556,,,,,,,,,,,,,,,,,,,,479.99705480004195,480.0009552000556,480.92148450005334,480.9177046000259,2,480.91969820007216,480.92148450005334,480.92148450005334,481.40932870004326,481.40932870004326,481.40508769999724,down,0.40217609994579107,None,481.40512520004995,481.40514150005765,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
346,0,346,up,0.4350570000242442,None,None,,,346,0,346,0,481.40932870004326,,,,,,,,,,,,,,,,,,,,481.4052570000058,481.40932870004326,481.9139084001072,481.91056310001295,1,481.91260500007775,481.9139084001072,481.9139084001072,482.400701400009,482.400701400009,482.39675800001714,up,0.4350570000242442,None,482.3967974000843,482.39681470009964,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
347,0,347,up,0.42088550003245473,None,None,,,347,0,347,0,482.400701400009,,,,,,,,,,,,,,,,,,,,482.3969309000531,482.400701400009,483.17985430010594,483.17645250004716,1,483.1784678000258,483.17985430010594,483.17985430010594,483.6674382000929,483.6674382000929,483.6636353000067,up,0.42088550003245473,None,483.663673400064,483.66368880006485,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
348,0,348,None,,,None,,,348,0,348,0,483.6674382000929,,,,,,,,,,,,,,,,,,,,483.66383090009913,483.6674382000929,484.27987040008884,484.2764838000294,2,484.27842740004417,484.27987040008884,484.27987040008884,484.76750170008745,484.76750170008745,484.7636611000635,None,,,484.76369870000053,484.76371630001813,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
349,0,349,down,0.38695290009491146,None,None,,,349,0,349,0,484.76750170008745,,,,,,,,,,,,,,,,,,,,484.7638393000234,484.76750170008745,485.3006747000618,485.2968246000819,2,485.2986931001069,485.3006747000618,485.3006747000618,485.7881689000642,485.7881689000642,485.78543690009974,down,0.38695290009491146,None,485.78547570004594,485.785503400024,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
350,0,350,up,0.31776070001069456,0.14248939999379218,None,,,350,0,350,0,485.7881689000642,,,,,,,,,,,,,,,,,,,,485.7856272000354,485.7881689000642,486.7048681000015,486.7009577000281,1,486.7029061000794,486.7048681000015,486.7048681000015,487.19232490006834,487.19232490006834,487.18851180002093,up,0.31776070001069456,0.14248939999379218,487.18855600000825,487.18857880006544,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
351,0,351,down,0.4348488000687212,None,None,,,351,0,351,0,487.19232490006834,,,,,,,,,,,,,,,,,,,,487.1887163000647,487.19232490006834,487.80481800006237,487.8012155001052,2,487.80309600010514,487.80481800006237,487.80481800006237,488.29258110001683,488.29258110001683,488.28873560007196,down,0.4348488000687212,None,488.2887722000014,488.28878760000225,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
352,0,352,up,0.3666315000737086,None,None,,,352,0,352,0,488.29258110001683,,,,,,,,,,,,,,,,,,,,488.28929520002566,488.29258110001683,488.9132591000525,488.905648700078,1,488.90810830006376,488.9132591000525,488.9132591000525,489.3980352000799,489.3980352000799,489.39691480004694,up,0.3666315000737086,None,489.3969532001065,489.39696959999856,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
353,0,353,None,,,None,,,353,0,353,0,489.3980352000799,,,,,,,,,,,,,,,,,,,,489.3971142000519,489.3980352000799,490.23828809999395,490.2343551000813,1,490.23644810006954,490.23828809999395,490.23828809999395,490.72597170004155,490.72597170004155,490.7216825000942,None,,,490.7217148001073,490.7217303001089,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
354,0,354,up,0.2746980000520125,0.16358940000645816,None,,,354,0,354,0,490.72597170004155,,,,,,,,,,,,,,,,,,,,490.7218410000205,490.72597170004155,491.32146920007654,491.3177054000553,1,491.3196721000131,491.32146920007654,491.32146920007654,491.80904800002463,491.80904800002463,491.8051877000835,up,0.2746980000520125,0.16358940000645816,491.80522400001064,491.80523980001453,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
