thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
252,0,252,down,None,0.40094999999928405,None,,,252,0,252,0,357.1923279999992,,,,,,,,,,,,,,,,,,,,357.1762347999993,357.1923279999992,357.79133809999985,357.7752247999997,2,357.7774451999994,357.79133809999985,357.79133809999985,358.2922144000004,358.2922144000004,358.2751231000002,down,358.27519479999864,358.27522359999966,None,0.40094999999928405,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
253,0,253,down,None,0.3813133999992715,None,,,253,0,253,0,358.2922144000004,,,,,,,,,,,,,,,,,,,,358.275427999999,358.2922144000004,359.0588052000003,359.0417405999997,2,359.04420389999905,359.0588052000003,359.0588052000003,359.55840439999884,359.55840439999884,359.5417878999997,down,359.5418436,359.5418714999996,None,0.3813133999992715,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
254,0,254,down,None,0.3955168999982561,None,,,254,0,254,0,359.55840439999884,,,,,,,,,,,,,,,,,,,,359.54204299999947,359.55840439999884,360.10867340000004,360.0925324,2,360.09600189999946,360.10867340000004,360.10867340000004,360.60882519999905,360.60882519999905,360.5926956000003,down,360.59273759999996,360.5927546999992,None,0.3955168999982561,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
255,0,255,down,None,0.3971908000003168,None,,,255,0,255,0,360.60882519999905,,,,,,,,,,,,,,,,,,,,360.5929011999997,360.60882519999905,361.2919339,361.2757996,2,361.2787343,361.2919339,361.2919339,361.79141179999897,361.79141179999897,361.77494970000043,down,361.7750202999996,361.7750524000003,None,0.3971908000003168,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
256,0,256,None,None,,,,,256,0,256,0,361.79141179999897,,,,,,,,,,,,,,,,,,,,361.7752497999991,361.79141179999897,362.77516859999923,362.7590100999987,2,362.76095069999974,362.77516859999923,362.77516859999923,363.27550899999915,363.27550899999915,363.2590301,None,363.25907670000015,363.25909469999897,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
257,0,257,down,None,0.3510318999997253,None,,,257,0,257,0,363.27550899999915,,,,,,,,,,,,,,,,,,,,363.2592504999993,363.27550899999915,364.0091063,363.9925231999987,2,363.99539339999865,364.0091063,364.0091063,364.5084704000001,364.5084704000001,364.4916878999993,down,364.49174669999957,364.4917769999993,None,0.3510318999997253,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
258,0,258,up,None,0.37466049999966344,None,,,258,0,258,0,364.5084704000001,,,,,,,,,,,,,,,,,,,,364.4920497000003,364.5084704000001,365.2255391999988,365.2090766000001,1,365.2116124999993,365.2255391999988,365.2255391999988,365.72521249999954,365.72521249999954,365.709139999999,up,365.7092023999994,365.7092279999997,None,0.37466049999966344,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
259,0,259,up,None,0.4036136000013357,None,,,259,0,259,0,365.72521249999954,,,,,,,,,,,,,,,,,,,,365.7093649999988,365.72521249999954,366.3084362999998,366.2921712999996,1,366.29531059999863,366.3084362999998,366.3084362999998,366.8087142000004,366.8087142000004,366.7916635999991,up,366.7917258999987,366.79175380000015,None,0.4036136000013357,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
260,0,260,down,None,0.43956510000134585,None,,,260,0,260,0,366.8087142000004,,,,,,,,,,,,,,,,,,,,366.7919217999988,366.8087142000004,367.8086463999989,367.79213720000007,2,367.7942946000003,367.8086463999989,367.8086463999989,,,368.2923783999995,down,368.29246349999994,368.2925027000001,None,0.43956510000134585,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
261,0,261,down,None,0.38907819999985804,None,,,261,0,261,0,368.309038899999,,,,,,,,,,,,,,,,,,,,368.2927507000004,368.309038899999,368.8751706000003,368.8589393000002,1,368.8618719999995,368.8751706000003,368.8751706000003,369.37521939999897,369.37521939999897,369.3589415999995,down,369.35901079999894,369.35902779999924,None,0.38907819999985804,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
262,0,262,up,None,0.4585776000003534,None,,,262,0,262,0,369.37521939999897,,,,,,,,,,,,,,,,,,,,369.3591575999999,369.37521939999897,370.3255597999996,370.30854159999944,1,370.3114765999999,370.3255597999996,370.3255597999996,370.8248715999998,370.8248715999998,370.80825149999873,up,370.80831240000043,370.80834270000014,None,0.4585776000003534,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
263,0,263,down,None,0.438026699999682,None,,,263,0,263,0,370.8248715999998,,,,,,,,,,,,,,,,,,,,370.80852830000003,370.8248715999998,371.442112499999,371.4257973999993,2,371.42835190000005,371.442112499999,371.442112499999,371.9418002000002,371.9418002000002,371.9257734999992,down,371.9258185999988,371.92583679999916,None,0.438026699999682,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
264,0,264,down,None,0.42281910000019707,None,,,264,0,264,0,371.9418002000002,,,,,,,,,,,,,,,,,,,,371.9259595000003,371.9418002000002,372.8254044999994,372.80893130000004,2,372.8110044999994,372.8254044999994,372.8254044999994,,,373.3093977999997,down,373.3094646999998,373.3094877000003,None,0.42281910000019707,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
265,0,265,down,None,0.42003159999876516,None,,,265,0,265,0,373.32554399999935,,,,,,,,,,,,,,,,,,,,373.30966400000034,373.32554399999935,373.89213159999963,373.8756756999992,2,373.8782334999996,373.89213159999963,373.89213159999963,374.39188399999875,374.39188399999875,374.37586530000044,down,374.37592179999956,374.3759501000004,None,0.42003159999876516,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
266,0,266,up,None,0.4600692000003619,None,,,266,0,266,0,374.39188399999875,,,,,,,,,,,,,,,,,,,,374.3761539999996,374.39188399999875,375.29205509999883,375.27565609999874,1,375.2782150000003,375.29205509999883,375.29205509999883,375.79220989999885,375.79220989999885,375.77507139999943,up,375.77513199999885,375.77516560000004,None,0.4600692000003619,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
267,0,267,None,None,,,,,267,0,267,0,375.79220989999885,,,,,,,,,,,,,,,,,,,,375.7753529999991,375.79220989999885,376.458483299999,376.4422354999988,2,376.4446690999994,376.458483299999,376.458483299999,376.95853179999904,376.95853179999904,376.94227539999883,None,376.94232720000036,376.94234759999927,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
268,0,268,down,None,0.4661749000006239,None,,,268,0,268,0,376.95853179999904,,,,,,,,,,,,,,,,,,,,376.9424990999996,376.95853179999904,377.5586106999999,377.5421330999998,2,377.54463769999893,377.5586106999999,377.5586106999999,,,378.04228049999983,down,378.04235510000035,378.0423835999991,None,0.4661749000006239,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
269,0,269,down,None,0.32079650000014226,0.11206620000120893,,,269,0,269,0,378.05824849999954,,,,,,,,,,,,,,,,,,,,378.0425679,378.05824849999954,378.9754467999992,378.95937109999977,2,378.96195009999974,378.9754467999992,378.9754467999992,379.4747889999999,379.4747889999999,379.4592776999998,down,379.45934130000023,379.4593711999987,None,0.32079650000014226,0.11206620000120893,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
270,0,270,up,None,0.4253140999990137,None,,,270,0,270,0,379.4747889999999,,,,,,,,,,,,,,,,,,,,379.45953009999903,379.4747889999999,380.17481450000014,380.1589793999992,1,380.1619824999998,380.17481450000014,380.17481450000014,380.6752297000003,380.6752297000003,380.6588523999999,up,380.6588961999987,380.65891349999947,None,0.4253140999990137,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
271,0,271,None,None,,,,,271,0,271,0,380.6752297000003,,,,,,,,,,,,,,,,,,,,380.6590354,380.6752297000003,381.5752537999997,381.5588891999996,2,381.56101469999885,381.5752537999997,381.5752537999997,,,382.05913299999884,None,382.0592016999999,382.0592356999987,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
272,0,272,up,None,0.3768761999999697,None,,,272,0,272,0,382.07530919999954,,,,,,,,,,,,,,,,,,,,382.0594650000003,382.07530919999954,382.77536390000023,382.7588995999995,1,382.760964699999,382.77536390000023,382.77536390000023,383.2754406999993,383.2754406999993,383.2590696999996,up,383.25915129999885,383.2591838999997,None,0.3768761999999697,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
273,0,273,None,None,,,,,273,0,273,0,383.2754406999993,,,,,,,,,,,,,,,,,,,,383.2594145999992,383.2754406999993,384.17564309999943,384.1589193,1,384.16136019999976,384.17564309999943,384.17564309999943,384.6751236,384.6751236,384.6583317000004,None,384.6584024999993,384.6584339000001,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
274,0,274,up,None,0.3650477999999566,None,,,274,0,274,0,384.6751236,,,,,,,,,,,,,,,,,,,,384.65860789999897,384.6751236,385.6751927999994,385.6586172999996,1,385.660629,385.6751927999994,385.6751927999994,386.1756867999993,386.1756867999993,386.1582770999994,up,386.1583462999988,386.15837509999983,None,0.3650477999999566,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
275,0,275,None,None,,,,,275,0,275,0,386.1756867999993,,,,,,,,,,,,,,,,,,,,386.15857010000036,386.1756867999993,386.6919311999991,386.6756764999991,1,386.67805620000036,386.6919311999991,386.6919311999991,387.19197129999884,387.19197129999884,387.17577150000034,None,387.1758312000002,387.175862099999,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
276,0,276,down,None,0.406098600000405,None,,,276,0,276,0,387.19197129999884,,,,,,,,,,,,,,,,,,,,387.17614109999886,387.19197129999884,388.04220729999906,388.02571530000023,2,388.02803929999936,388.04220729999906,388.04220729999906,388.5417368999988,388.5417368999988,388.5250481999992,down,388.52510379999876,388.5251307999988,None,0.406098600000405,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
277,0,277,down,None,0.38408259999960137,None,,,277,0,277,0,388.5417368999988,,,,,,,,,,,,,,,,,,,,388.5253099999991,388.5417368999988,389.4084278999999,389.39217239999925,2,389.39490809999916,389.4084278999999,389.4084278999999,389.90839309999865,389.90839309999865,389.89200059999894,down,389.89205500000025,389.8920827000002,None,0.38408259999960137,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
278,0,278,up,None,0.41692689999945287,None,,,278,0,278,0,389.90839309999865,,,,,,,,,,,,,,,,,,,,389.8922540000003,389.90839309999865,390.79138729999977,390.7757787999999,1,390.7786264999995,390.79138729999977,390.79138729999977,391.29214560000037,391.29214560000037,391.2751486999987,up,391.2752177000002,391.27524730000005,None,0.41692689999945287,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
279,0,279,up,None,0.33330260000002454,None,,,279,0,279,0,391.29214560000037,,,,,,,,,,,,,,,,,,,,391.275447,391.29214560000037,392.07563049999953,392.05824629999915,1,392.0608339999999,392.07563049999953,392.07563049999953,,,392.5591215000004,up,392.5591865999995,392.5592094000003,None,0.33330260000002454,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
280,0,280,down,None,0.3875076000003901,None,,,280,0,280,0,392.5752799999991,,,,,,,,,,,,,,,,,,,,392.55938330000026,392.5752799999991,393.30857409999953,393.2924647,2,393.29568629999994,393.30857409999953,393.30857409999953,393.80807879999884,393.80807879999884,393.7919863999996,down,393.79205029999866,393.7920820999989,None,0.3875076000003901,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
281,0,281,down,None,0.3476310000005469,None,,,281,0,281,0,393.80807879999884,,,,,,,,,,,,,,,,,,,,393.79227100000026,393.80807879999884,394.72456260000035,394.70862990000023,2,394.7113871999991,394.72456260000035,394.72456260000035,,,395.2091055000001,down,395.2091784000004,395.20920339999975,None,0.3476310000005469,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
282,0,282,down,None,0.4006143000005977,None,,,282,0,282,0,395.2254462000001,,,,,,,,,,,,,,,,,,,,395.20940410000003,395.2254462000001,396.17569019999974,396.1587593999993,2,396.16151159999936,396.17569019999974,396.17569019999974,396.67528259999926,396.67528259999926,396.6589310999989,down,396.65899530000024,396.6590149999993,None,0.4006143000005977,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
283,0,283,down,None,0.42137650000040594,None,,,283,0,283,0,396.67528259999926,,,,,,,,,,,,,,,,,,,,396.6591494000004,396.67528259999926,397.2586840999993,397.24215600000025,2,397.24458779999986,397.2586840999993,397.2586840999993,397.7580371999993,397.7580371999993,397.7419360999993,down,397.74200029999884,397.7420318000004,None,0.42137650000040594,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
284,0,284,down,None,0.3556652999996004,None,,,284,0,284,0,397.7580371999993,,,,,,,,,,,,,,,,,,,,397.74222779999945,397.7580371999993,398.72464020000007,398.70876229999885,2,398.71125609999945,398.72464020000007,398.72464020000007,,,399.2089832999991,down,399.20905289999973,399.2090764000004,None,0.3556652999996004,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
285,0,285,down,None,0.2962606999990385,None,,,285,0,285,0,399.2253552000002,,,,,,,,,,,,,,,,,,,,399.2092649999995,399.2253552000002,400.19190379999964,400.1758388999988,2,400.17901809999967,400.19190379999964,400.19190379999964,400.69203689999995,400.69203689999995,400.67566819999956,down,400.6757297999993,400.6757641000004,None,0.2962606999990385,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
286,0,286,None,None,,,,,286,0,286,0,400.69203689999995,,,,,,,,,,,,,,,,,,,,400.6759592999988,400.69203689999995,401.4915063999997,401.4749214000003,2,401.4769080999995,401.4915063999997,401.4915063999997,,,401.9751132000001,None,401.9751858999989,401.97521939999933,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
287,0,287,down,None,0.36572290000003704,0.09595709999848623,,,287,0,287,0,401.99214409999877,,,,,,,,,,,,,,,,,,,,401.97548709999865,401.99214409999877,402.8584799,402.8417895999992,2,402.84411609999916,402.8584799,402.8584799,403.3585471999995,403.3585471999995,403.3416335999991,down,403.34169889999976,403.3417277999997,None,0.36572290000003704,0.09595709999848623,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
288,0,288,up,None,0.4127351999995881,None,,,288,0,288,0,403.3585471999995,,,,,,,,,,,,,,,,,,,,403.3419249999988,403.3585471999995,404.2753819999998,404.25911110000015,1,404.26180439999916,404.2753819999998,404.2753819999998,404.77502379999896,404.77502379999896,404.7582172000002,up,404.75830060000044,404.75833169999896,None,0.4127351999995881,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
289,0,289,down,None,0.4418169000000489,None,,,289,0,289,0,404.77502379999896,,,,,,,,,,,,,,,,,,,,404.75852680000025,404.77502379999896,405.5422572999996,405.5252174999987,2,405.52745849999883,405.5422572999996,405.5422572999996,,,406.0255696999993,down,406.02563609999925,406.02566879999904,None,0.4418169000000489,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
290,0,290,down,None,0.35278850000031525,None,,,290,0,290,0,406.04198480000014,,,,,,,,,,,,,,,,,,,,406.0258350999993,406.04198480000014,406.57528529999945,406.5590293999994,2,406.5620980999993,406.57528529999945,406.57528529999945,407.0751984999988,407.0751984999988,407.058764899999,down,407.0588229999994,407.0588549999993,None,0.35278850000031525,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
291,0,291,down,None,0.34086540000134846,None,,,291,0,291,0,407.0751984999988,,,,,,,,,,,,,,,,,,,,407.0590288000003,407.0751984999988,407.6752192999993,407.6586105999995,2,407.66063629999917,407.6752192999993,407.6752192999993,408.1753697999993,408.1753697999993,408.1585849999992,down,408.1586521999998,408.1586883,None,0.34086540000134846,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
292,0,292,down,None,0.4362876999985019,None,,,292,0,292,0,408.1753697999993,,,,,,,,,,,,,,,,,,,,408.15887699999985,408.1753697999993,409.0918402999996,409.07568419999916,2,409.0780159999995,409.0918402999996,409.0918402999996,409.59215399999994,409.59215399999994,409.5754503999997,down,409.5755229999995,409.5755515000001,None,0.4362876999985019,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
293,0,293,down,None,0.28807919999962905,0.1197900999995909,,,293,0,293,0,409.59215399999994,,,,,,,,,,,,,,,,,,,,409.5757701000002,409.59215399999994,410.4082294,410.39233859999877,2,410.3952575000003,410.4082294,410.4082294,410.9083133999993,410.9083133999993,410.8922053999995,down,410.8922630999987,410.89229089999935,None,0.28807919999962905,0.1197900999995909,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
294,0,294,None,None,,,,,294,0,294,0,410.9083133999993,,,,,,,,,,,,,,,,,,,,410.8924769999994,410.9083133999993,411.69210699999894,411.67512369999895,1,411.677551499999,411.69210699999894,411.69210699999894,,,412.17557130000023,None,412.1756465999988,412.17568349999965,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
