thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
299,0,299,up,0.3543115999991642,None,None,,,299,0,299,0,431.3640977999994,,,,,,,,,,,,,,,,,,,,431.3475282999998,431.3640977999994,432.14732129999993,432.13044759999957,1,432.13281949999964,432.14732129999993,432.14732129999993,,,432.6309430000001,up,0.3543115999991642,None,432.6310147999993,432.6310346,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
300,0,300,None,,,None,,,300,0,300,0,432.6477428999997,,,,,,,,,,,,,,,,,,,,432.6312081999995,432.6477428999997,433.36432239999976,433.3478234999993,1,433.34969209999963,433.36432239999976,433.36432239999976,433.8636064000002,433.8636064000002,433.84807,None,,,433.84811759999957,433.84813739999936,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
301,0,301,up,0.37753129999964585,None,None,,,301,0,301,0,433.8636064000002,,,,,,,,,,,,,,,,,,,,433.8482583999994,433.8636064000002,434.5641231999998,434.5478975999995,1,434.5498958999997,434.5641231999998,434.5641231999998,435.06396399999994,435.06396399999994,435.0475327999993,up,0.37753129999964585,None,435.0475871999997,435.04761489999964,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
302,0,302,down,0.39142959999935556,None,None,,,302,0,302,0,435.06396399999994,,,,,,,,,,,,,,,,,,,,435.0477854999999,435.06396399999994,435.6141631999999,435.5978716999998,2,435.6000035999996,435.6141631999999,435.6141631999999,436.1135478999995,436.1135478999995,436.09753379999984,down,0.39142959999935556,None,436.09759289999965,436.09762279999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
303,0,303,None,,,None,,,303,0,303,0,436.1135478999995,,,,,,,,,,,,,,,,,,,,436.0978137000002,436.1135478999995,436.7303321999998,436.7143884999996,1,436.71696919999977,436.7303321999998,436.7303321999998,437.2307504999999,437.2307504999999,437.2141147000002,None,,,437.21416820000013,437.21419830000013,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
304,0,304,up,0.35218890000032843,None,None,,,304,0,304,0,437.2307504999999,,,,,,,,,,,,,,,,,,,,437.21433439999964,437.2307504999999,438.2135168999994,438.19762569999966,1,438.1997394,438.2135168999994,438.2135168999994,438.7143331999996,438.7143331999996,438.6972157,up,0.35218890000032843,None,438.69727629999943,438.6973260999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
305,0,305,up,0.3100601000005554,None,None,,,305,0,305,0,438.7143331999996,,,,,,,,,,,,,,,,,,,,438.6975007000001,438.7143331999996,439.4636026999997,439.4476485999994,1,439.4497959999999,439.4636026999997,439.4636026999997,439.9643451000002,439.9643451000002,439.94776850000017,up,0.3100601000005554,None,439.94782789999954,439.94784619999973,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
306,0,306,down,0.3954018000003998,None,None,,,306,0,306,0,439.9643451000002,,,,,,,,,,,,,,,,,,,,439.9480189999995,439.9643451000002,440.91417569999976,440.8978769999994,2,440.9004402999999,440.91417569999976,440.91417569999976,441.4140486999995,441.4140486999995,441.3975700000001,down,0.3954018000003998,None,441.39761050000016,441.3976268999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
307,0,307,down,0.4614230999995925,None,None,,,307,0,307,0,441.4140486999995,,,,,,,,,,,,,,,,,,,,441.3977458999998,441.4140486999995,442.26414509999995,442.2477310999993,2,442.2500691999994,442.26414509999995,442.26414509999995,442.7642804999996,442.7642804999996,442.7476995999996,down,0.4614230999995925,None,442.7477447000001,442.74776219999967,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
308,0,308,down,0.46036499999991065,None,None,,,308,0,308,0,442.7642804999996,,,,,,,,,,,,,,,,,,,,442.7478940000001,442.7642804999996,443.2973121999994,443.28089809999983,2,443.2830162999999,443.2973121999994,443.2973121999994,443.79694709999967,443.79694709999967,443.7809508999999,down,0.46036499999991065,None,443.7810061,443.78103419999934,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
309,0,309,up,0.4314557000006971,None,None,,,309,0,309,0,443.79694709999967,,,,,,,,,,,,,,,,,,,,443.78124449999996,443.79694709999967,444.61417879999954,444.5976090999993,1,444.59941509999953,444.61417879999954,444.61417879999954,445.1141123999996,445.1141123999996,445.09755210000003,up,0.4314557000006971,None,445.09759459999987,445.09762279999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
310,0,310,up,0.42167460000018764,None,None,,,310,0,310,0,445.1141123999996,,,,,,,,,,,,,,,,,,,,445.09775660000014,445.1141123999996,445.6639250999997,445.64776249999977,1,445.65014149999934,445.6639250999997,445.6639250999997,446.1641018999999,446.1641018999999,446.14695570000003,up,0.42167460000018764,None,446.14700170000015,446.14701739999964,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
311,0,311,up,0.32302510000045004,None,None,,,311,0,311,0,446.1641018999999,,,,,,,,,,,,,,,,,,,,446.14713949999987,446.1641018999999,447.13055799999984,447.11430800000016,1,447.11638669999957,447.13055799999984,447.13055799999984,447.63076980000005,447.63076980000005,447.61419959999967,up,0.32302510000045004,None,447.6142583999999,447.6142896000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
312,0,312,up,0.38738589999957185,None,None,,,312,0,312,0,447.63076980000005,,,,,,,,,,,,,,,,,,,,447.61447450000014,447.63076980000005,448.3142137999994,448.2978339000001,2,448.29992719999973,448.3142137999994,448.3142137999994,448.8144506999997,448.8144506999997,448.7973283000001,up,0.38738589999957185,None,448.7973952000002,448.7974236,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
313,0,313,up,0.4213479999998526,None,None,,,313,0,313,0,448.8144506999997,,,,,,,,,,,,,,,,,,,,448.7976276999998,448.8144506999997,449.6802063999994,449.6641540999999,1,449.66660539999975,449.6802063999994,449.6802063999994,450.18055039999945,450.18055039999945,450.16407660000004,up,0.4213479999998526,None,450.1641276999999,450.1641501999993,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
314,0,314,down,0.4532203999997364,None,None,,,314,0,314,0,450.18055039999945,,,,,,,,,,,,,,,,,,,,450.16430729999956,450.18055039999945,450.86435579999943,450.8480518999995,2,450.85085009999966,450.86435579999943,450.86435579999943,451.36352759999954,451.36352759999954,451.3475067999998,down,0.4532203999997364,None,451.3475486999996,451.3475647999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
315,0,315,up,0.4110167000008005,None,None,,,315,0,315,0,451.36352759999954,,,,,,,,,,,,,,,,,,,,451.3476912999995,451.36352759999954,452.13054049999937,452.11404459999994,1,452.1161108999995,452.13054049999937,452.13054049999937,,,452.6141657999997,up,0.4110167000008005,None,452.6142283999998,452.61425959999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
316,0,316,up,0.4203126999991582,None,None,,,316,0,316,0,452.63098029999946,,,,,,,,,,,,,,,,,,,,452.6144782000001,452.63098029999946,453.4973577999999,453.48084909999943,1,453.48337829999946,453.4973577999999,453.4973577999999,,,453.9810158999999,up,0.4203126999991582,None,453.98107119999986,453.9810914999998,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
317,0,317,up,0.4275612999999794,None,None,,,317,0,317,0,453.99766159999945,,,,,,,,,,,,,,,,,,,,453.9812523999999,453.99766159999945,454.7142224999998,454.69767129999946,1,454.69953689999966,454.7142224999998,454.7142224999998,,,455.1978699000001,up,0.4275612999999794,None,455.19794209999964,455.19796249999945,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
318,0,318,None,,,None,,,318,0,318,0,455.2139228999995,,,,,,,,,,,,,,,,,,,,455.1981221999995,455.2139228999995,455.7649797999993,455.7490608999997,2,455.7510962999995,455.7649797999993,455.7649797999993,456.2641156999998,456.2641156999998,456.2478420999996,None,,,456.24787860000015,456.2478959,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
319,0,319,down,0.45799369999986084,None,None,,,319,0,319,0,456.2641156999998,,,,,,,,,,,,,,,,,,,,456.24803319999955,456.2641156999998,456.96358969999983,456.94791089999944,2,456.9507598,456.96358969999983,456.96358969999983,457.4640043999998,457.4640043999998,457.44786159999967,down,0.45799369999986084,None,457.44790359999934,457.44791929999974,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
320,0,320,up,0.40131949999977223,None,None,,,320,0,320,0,457.4640043999998,,,,,,,,,,,,,,,,,,,,457.4480417999994,457.4640043999998,458.36429279999993,458.34752560000015,1,458.3495041999995,458.36429279999993,458.36429279999993,458.8642702999996,458.8642702999996,458.8476839999994,up,0.40131949999977223,None,458.84772519999933,458.8477425000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
321,0,321,down,0.3504684999998062,None,None,,,321,0,321,0,458.8642702999996,,,,,,,,,,,,,,,,,,,,458.8478617999999,458.8642702999996,459.84715849999975,459.8312086999995,2,459.8338603000002,459.84715849999975,459.84715849999975,460.3474434,460.3474434,460.33116079999945,down,0.3504684999998062,None,460.3312065,460.33122449999973,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
322,0,322,down,0.34471529999973427,None,None,,,322,0,322,0,460.3474434,,,,,,,,,,,,,,,,,,,,460.3313705999999,460.3474434,460.99695900000006,460.9811845999993,2,460.98387300000013,460.99695900000006,460.99695900000006,461.49683409999943,461.49683409999943,461.4807200999994,down,0.34471529999973427,None,461.4807879,461.4808181999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
323,0,323,down,0.39907399999992776,None,None,,,323,0,323,0,461.49683409999943,,,,,,,,,,,,,,,,,,,,461.4810824999995,461.49683409999943,462.23054199999933,462.2137095999997,1,462.21598429999995,462.23054199999933,462.23054199999933,,,462.71426319999955,down,0.39907399999992776,None,462.7143391999998,462.71435909999946,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
324,0,324,up,0.35738189999938186,None,None,,,324,0,324,0,462.7306131999994,,,,,,,,,,,,,,,,,,,,462.7145105999998,462.7306131999994,463.6642654999996,463.64771289999953,1,463.6498038999998,463.6642654999996,463.6642654999996,464.16439059999993,464.16439059999993,464.1473777000001,up,0.35738189999938186,None,464.14743009999984,464.14744789999986,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
325,0,325,down,0.41242270000020653,None,None,,,325,0,325,0,464.16439059999993,,,,,,,,,,,,,,,,,,,,464.14759999999933,464.16439059999993,465.0811279999998,465.06400909999957,2,465.0661863999994,465.0811279999998,465.0811279999998,465.58022769999934,465.58022769999934,465.56376699999964,down,0.41242270000020653,None,465.5638418999997,465.56387189999987,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
326,0,326,down,0.4093119999997725,None,None,,,326,0,326,0,465.58022769999934,,,,,,,,,,,,,,,,,,,,465.56405240000004,465.58022769999934,466.36426969999957,466.3476806999997,2,466.34981419999986,466.36426969999957,466.36426969999957,466.8639026999999,466.8639026999999,466.8473146999995,down,0.4093119999997725,None,466.84735589999946,466.8473723999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
327,0,327,None,,,None,,,327,0,327,0,466.8639026999999,,,,,,,,,,,,,,,,,,,,466.8475374999998,466.8639026999999,467.79754669999966,467.7808538999998,1,467.783007,467.79754669999966,467.79754669999966,468.29722260000017,468.29722260000017,468.2809403000001,None,,,468.2809900000002,468.28101759999936,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
328,0,328,None,,,None,,,328,0,328,0,468.29722260000017,,,,,,,,,,,,,,,,,,,,468.2811869999996,468.29722260000017,468.94732620000013,468.93111619999945,2,468.9332164999996,468.94732620000013,468.94732620000013,469.44715610000003,469.44715610000003,469.4309059999996,None,,,469.43095429999994,469.4309827999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
329,0,329,down,0.4244103000000905,None,None,,,329,0,329,0,469.44715610000003,,,,,,,,,,,,,,,,,,,,469.431157,469.44715610000003,469.9972549999993,469.9813188999997,2,469.98396839999987,469.9972549999993,469.9972549999993,470.49690649999957,470.49690649999957,470.4810373,down,0.4244103000000905,None,470.48109810000005,470.4811302999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
330,0,330,None,,,None,,,330,0,330,0,470.49690649999957,,,,,,,,,,,,,,,,,,,,470.4813220999995,470.49690649999957,471.2141695999999,471.1979231999994,2,471.2000244999999,471.2141695999999,471.2141695999999,471.7141345,471.7141345,471.69767109999975,None,,,471.6977203999995,471.69774899999993,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
331,0,331,None,,,None,,,331,0,331,0,471.7141345,,,,,,,,,,,,,,,,,,,,471.69793200000004,471.7141345,472.4639508999999,472.4470272999997,1,472.44894939999995,472.4639508999999,472.4639508999999,,,472.9471386999994,None,,,472.94721779999963,472.94725430000017,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
332,0,332,None,,,None,,,332,0,332,0,472.9636525999995,,,,,,,,,,,,,,,,,,,,472.94744999999966,472.9636525999995,473.6640913000001,473.64758840000013,1,473.64948639999966,473.6640913000001,473.6640913000001,,,474.1478115,None,,,474.14789289999953,474.14792859999943,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
333,0,333,None,,,None,,,333,0,333,0,474.16382989999966,,,,,,,,,,,,,,,,,,,,474.1481183999995,474.16382989999966,475.0143066999999,474.99774309999975,2,474.99977339999987,475.0143066999999,475.0143066999999,475.5139723000002,475.5139723000002,475.4972078999999,None,,,475.49725859999944,475.49732179999955,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
334,0,334,down,0.44501649999983783,None,None,,,334,0,334,0,475.5139723000002,,,,,,,,,,,,,,,,,,,,475.4974532999995,475.5139723000002,476.2805217999994,476.26368379999985,2,476.2659864999996,476.2805217999994,476.2805217999994,,,476.7638829999996,down,0.44501649999983783,None,476.7639466999999,476.7639823999998,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
335,0,335,None,,,None,,,335,0,335,0,476.7801437999997,,,,,,,,,,,,,,,,,,,,476.7641886000001,476.7801437999997,477.7301244999999,477.7140521000001,2,477.7160151999997,477.7301244999999,477.7301244999999,,,478.2146236999997,None,,,478.21469009999964,478.2147148999993,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
336,0,336,None,,,None,,,336,0,336,0,478.2307467999999,,,,,,,,,,,,,,,,,,,,478.21491160000005,478.2307467999999,479.1136209999995,479.09778339999957,1,479.10032689999935,479.1136209999995,479.1136209999995,479.61398759999975,479.61398759999975,479.5975006999997,None,,,479.5975361999999,479.5975523999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
337,0,337,down,0.4107875999998214,None,None,,,337,0,337,0,479.61398759999975,,,,,,,,,,,,,,,,,,,,479.59767809999994,479.61398759999975,480.53085680000004,480.51428529999976,2,480.5160468999993,480.53085680000004,480.53085680000004,481.0301583999999,481.0301583999999,481.01423840000007,down,0.4107875999998214,None,481.01429800000005,481.0143287000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
338,0,338,None,,,None,,,338,0,338,0,481.0301583999999,,,,,,,,,,,,,,,,,,,,481.0145136000001,481.0301583999999,481.5471765000002,481.53098189999946,2,481.5332488999993,481.5471765000002,481.5471765000002,482.04737849999947,482.04737849999947,482.03103029999966,None,,,482.0310813999995,482.0311138999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
339,0,339,None,,,None,,,339,0,339,0,482.04737849999947,,,,,,,,,,,,,,,,,,,,482.0312976999994,482.04737849999947,482.59688430000006,482.5806118999999,2,482.5825659000002,482.59688430000006,482.59688430000006,,,483.0811582999995,None,,,483.08120359999975,483.0812227999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
340,0,340,None,,,None,,,340,0,340,0,483.0976764999996,,,,,,,,,,,,,,,,,,,,483.08139159999973,483.0976764999996,483.8302395999999,483.81376569999975,1,483.8159810999996,483.8302395999999,483.8302395999999,,,484.3142554999995,None,,,484.3143223999996,484.3143573999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
341,0,341,None,,,None,,,341,0,341,0,484.33104039999944,,,,,,,,,,,,,,,,,,,,484.31458939999993,484.33104039999944,485.3138170000002,485.29784349999954,2,485.3004344000001,485.3138170000002,485.3138170000002,485.8138603999996,485.8138603999996,485.79760199999964,None,,,485.79765189999944,485.79768199999944,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
342,0,342,None,,,None,,,342,0,342,0,485.8138603999996,,,,,,,,,,,,,,,,,,,,485.7978621000002,485.8138603999996,486.48017829999935,486.46405499999946,2,486.4662395999994,486.48017829999935,486.48017829999935,486.98050839999996,486.98050839999996,486.9638506000001,None,,,486.96390129999963,486.96393050000006,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
343,0,343,None,,,None,,,343,0,343,0,486.98050839999996,,,,,,,,,,,,,,,,,,,,486.9641109999993,486.98050839999996,487.7639739999995,487.7472176000001,2,487.74962659999983,487.7639739999995,487.7639739999995,,,488.24752850000004,None,,,488.24760249999963,488.2476349999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
344,0,344,None,,,None,,,344,0,344,0,488.2638270999996,,,,,,,,,,,,,,,,,,,,488.2478608000001,488.2638270999996,489.2471624,489.23117139999977,2,489.2335796999996,489.2471624,489.2471624,489.74734269999954,489.74734269999954,489.73101399999996,None,,,489.7310636000002,489.7310937000002,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
345,0,345,None,,,None,,,345,0,345,0,489.74734269999954,,,,,,,,,,,,,,,,,,,,489.7312770999997,489.74734269999954,490.56432479999967,490.5475486999994,1,490.55010049999964,490.56432479999967,490.56432479999967,491.06379579999975,491.06379579999975,491.0471824999995,None,,,491.0472344,491.04726609999943,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
346,0,346,None,,,None,,,346,0,346,0,491.06379579999975,,,,,,,,,,,,,,,,,,,,491.0474574,491.06379579999975,491.61363319999964,491.5973697999998,1,491.5992838000002,491.61363319999964,491.61363319999964,,,492.0975398999999,None,,,492.0976523999998,492.09768949999943,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
347,0,347,down,0.45607529999961116,None,None,,,347,0,347,0,492.1134710999995,,,,,,,,,,,,,,,,,,,,492.0978868000002,492.1134710999995,492.7975945999997,492.7811141000002,2,492.7830691999998,492.7975945999997,492.7975945999997,493.29761229999986,493.29761229999986,493.2812525999998,down,0.45607529999961116,None,493.2813070000002,493.28132370000003,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
348,0,348,down,0.3800430999999662,None,None,,,348,0,348,0,493.29761229999986,,,,,,,,,,,,,,,,,,,,493.28149779999967,493.29761229999986,494.1135635999999,494.0974734000001,2,494.09983029999967,494.1135635999999,494.1135635999999,,,494.59764689999975,down,0.3800430999999662,None,494.5977149,494.5977490999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
349,0,349,down,0.45631649999995716,None,None,,,349,0,349,0,494.61402819999967,,,,,,,,,,,,,,,,,,,,494.59796670000014,494.61402819999967,495.3972563999996,495.3813691999994,2,495.38417839999966,495.3972563999996,495.3972563999996,495.8972884999994,495.8972884999994,495.880494,down,0.45631649999995716,None,495.8805623999997,495.88059369999974,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
350,0,350,up,0.4222577000000456,None,None,,,350,0,350,0,495.8972884999994,,,,,,,,,,,,,,,,,,,,495.8807840999998,495.8972884999994,496.6474779,496.63108589999956,1,496.6332929,496.6474779,496.6474779,497.14731010000014,497.14731010000014,497.1312345999995,up,0.4222577000000456,None,497.13129649999973,497.1313233999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
351,0,351,None,,,None,,,351,0,351,0,497.14731010000014,,,,,,,,,,,,,,,,,,,,497.1315076000001,497.14731010000014,497.7302480999997,497.7137229,2,497.7155733999998,497.7302480999997,497.7302480999997,,,498.21429519999947,None,,,498.21435500000007,498.21439009999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
352,0,352,up,0.3905315000001792,None,None,,,352,0,352,0,498.23066259999996,,,,,,,,,,,,,,,,,,,,498.21458559999974,498.23066259999996,499.23100969999996,499.2146269999994,1,499.2171294,499.23100969999996,499.23100969999996,499.73068069999954,499.73068069999954,499.7143073999996,up,0.3905315000001792,None,499.7143709000002,499.7144038999995,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
353,0,353,up,0.4459579999993366,None,None,,,353,0,353,0,499.73068069999954,,,,,,,,,,,,,,,,,,,,499.7145888999994,499.73068069999954,500.4636077999994,500.44778640000004,1,500.45079949999945,500.4636077999994,500.4636077999994,500.9639280000001,500.9639280000001,500.94761669999934,up,0.4459579999993366,None,500.94766040000013,500.9476777,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
354,0,354,None,,,None,,,354,0,354,0,500.9639280000001,,,,,,,,,,,,,,,,,,,,500.9478116,500.9639280000001,501.8973871999997,501.8804132999994,1,501.88226529999974,501.8973871999997,501.8973871999997,,,502.38153879999936,None,,,502.3816042999997,502.3816256,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
