thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
327,0,327,None,None,,,,,327,0,327,0,452.45264339999994,,,,,,,,,,,,,,,,,,,,452.44637160000275,452.45264339999994,453.2141191999981,453.1964550999983,2,453.2115272000083,453.2141191999981,453.2141191999981,453.7024545000022,None,453.70252069999697,453.70255620000535,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
328,0,328,up,None,0.43000880000181496,None,,,328,0,328,0,453.7094838000048,,,,,,,,,,,,,,,,,,,,453.70277790000546,453.7094838000048,454.5586364000046,454.5431397000066,1,454.5557053000084,454.5586364000046,454.5586364000046,455.04643270000815,up,455.04649960000825,455.04653540000436,None,0.43000880000181496,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
329,0,329,None,None,,,,,329,0,329,0,455.0538106000022,,,,,,,,,,,,,,,,,,,,455.04674020000675,455.0538106000022,455.86746560000756,455.8521310000069,1,455.8646735000075,455.86746560000756,455.86746560000756,456.3557546999946,None,456.35581609999645,456.3558533000032,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
330,0,330,up,None,0.4398442999954568,None,,,330,0,330,0,456.3617599999998,,,,,,,,,,,,,,,,,,,,456.35605970000324,456.3617599999998,457.2287221000006,457.20992639999895,1,457.2256500000076,457.2287221000006,457.2287221000006,457.716379599995,up,457.7164504999964,457.716488200007,None,0.4398442999954568,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
331,0,331,up,None,0.3869278000056511,None,,,331,0,331,0,457.7236840999976,,,,,,,,,,,,,,,,,,,,457.71669980000297,457.7236840999976,458.3216631999967,458.3073449000076,1,458.3185380000068,458.3216631999967,458.3216631999967,458.80829919999815,up,458.80837240000255,458.8084109000047,None,0.3869278000056511,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
332,0,332,None,None,,,,,332,0,332,0,458.8154829999985,,,,,,,,,,,,,,,,,,,,458.8086089999997,458.8154829999985,459.36543540000275,459.34997969999677,2,459.36259920000157,459.36543540000275,459.36543540000275,459.85310809999646,None,459.853159899998,459.8531842999946,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
333,0,333,None,None,,,,,333,0,333,0,459.85985609999625,,,,,,,,,,,,,,,,,,,,459.8533388000069,459.85985609999625,460.39578999999503,460.38093420000223,1,460.39276610000525,460.39578999999503,460.39578999999503,460.8840312999964,None,460.88408830000844,460.884129500002,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
334,0,334,None,None,,,,,334,0,334,0,460.8911036000063,,,,,,,,,,,,,,,,,,,,460.8843215000088,460.8911036000063,461.6290772000066,461.6135235999973,2,461.6260786000057,461.6290772000066,461.6290772000066,462.1170327,None,462.1170979000017,462.11713460000465,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
335,0,335,up,None,0.3320530999917537,None,,,335,0,335,0,462.12360289999924,,,,,,,,,,,,,,,,,,,,462.11737049999647,462.12360289999924,462.96066979999887,462.9438070000033,1,462.95750649999536,462.96066979999887,462.96066979999887,463.4491632999998,up,463.449234300002,463.44926969999506,None,0.3320530999917537,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
336,0,336,up,None,0.40877650000038557,None,,,336,0,336,0,463.45623460000206,,,,,,,,,,,,,,,,,,,,463.4494821999979,463.45623460000206,464.43585190000886,464.4210460000031,1,464.432953800002,464.43585190000886,464.43585190000886,464.92232359999616,up,464.9223970000021,464.9224496999959,None,0.40877650000038557,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
337,0,337,None,None,,,,,337,0,337,0,464.92928419999953,,,,,,,,,,,,,,,,,,,,464.9227213999984,464.92928419999953,465.61765529999684,465.60303810000187,2,465.6149396999972,465.61765529999684,465.61765529999684,466.10555180000665,None,466.1056069000042,466.10563590000675,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
338,0,338,None,None,,,,,338,0,338,0,466.1113258999976,,,,,,,,,,,,,,,,,,,,466.10582409999915,466.1113258999976,466.771069800001,466.75686080000014,2,466.768478900005,466.771069800001,466.771069800001,467.2580803000019,None,467.258138300007,467.25817280000774,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
339,0,339,None,None,,,,,339,0,339,0,467.26487130000896,,,,,,,,,,,,,,,,,,,,467.25836180000624,467.26487130000896,467.946033900007,467.9318693999958,1,467.9434290000063,467.946033900007,467.946033900007,468.4329012000089,None,468.4329509999952,468.43297670000175,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
340,0,340,up,None,0.3928335000091465,None,,,340,0,340,0,468.4399131999962,,,,,,,,,,,,,,,,,,,,468.4331586000044,468.4399131999962,469.3716962000035,469.35633949999465,1,469.36891570000444,469.3716962000035,469.3716962000035,469.85885200000484,up,469.8589229000063,469.8589568000025,None,0.3928335000091465,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
341,0,341,down,None,0.4551202000002377,None,,,341,0,341,0,469.8663872000034,,,,,,,,,,,,,,,,,,,,469.85914280000725,469.8663872000034,470.58963190000213,470.5751448000083,2,470.5870889000071,470.58963190000213,470.58963190000213,471.0765267999959,down,471.0765997999988,471.07665319999796,None,0.4551202000002377,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
342,0,342,up,None,0.3997129000053974,None,,,342,0,342,0,471.0832458000077,,,,,,,,,,,,,,,,,,,,471.07692980000866,471.0832458000077,471.81313920000684,471.79898890000186,1,471.8110660999955,471.81313920000684,471.81313920000684,472.3010826999962,up,472.301148700004,472.30118219999713,None,0.3997129000053974,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
343,0,343,down,None,0.45073219999903813,None,,,343,0,343,0,472.3073584000085,,,,,,,,,,,,,,,,,,,,472.3013432000007,472.3073584000085,472.85791760000575,472.84317459999875,2,472.855341100003,472.85791760000575,472.85791760000575,473.34626210000715,down,473.34633290000784,473.34636920000776,None,0.45073219999903813,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
344,0,344,None,None,,,,,344,0,344,0,473.3523137000011,,,,,,,,,,,,,,,,,,,,473.34656740000355,473.3523137000011,474.1418052000081,474.12420869999914,1,474.13887039999827,474.1418052000081,474.1418052000081,474.6301795000036,None,474.63024120000773,474.63028040000063,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
345,0,345,None,None,,,,,345,0,345,0,474.63690090000455,,,,,,,,,,,,,,,,,,,,474.6304780000064,474.63690090000455,475.43769570000586,475.4222210000007,2,475.4348226000002,475.43769570000586,475.43769570000586,475.92533399999957,None,475.9253951999999,475.92543580000347,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
346,0,346,up,None,0.4707664999878034,None,,,346,0,346,0,475.9328535999957,,,,,,,,,,,,,,,,,,,,475.92562870000256,475.9328535999957,476.7260779000062,476.7107093000086,1,476.7232791999995,476.7260779000062,476.7260779000062,477.2140250000084,up,477.21409710000444,477.2141256000032,None,0.4707664999878034,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
347,0,347,None,None,,,,,347,0,347,0,477.22042189999775,,,,,,,,,,,,,,,,,,,,477.2143378000037,477.22042189999775,477.9086268999963,477.89464990000124,1,477.9065690999996,477.9086268999963,477.9086268999963,478.3960820000066,None,478.39612930000294,478.39615260000573,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
348,0,348,None,None,,,,,348,0,348,0,478.4026370000065,,,,,,,,,,,,,,,,,,,,478.3963036000059,478.4026370000065,478.9741034000035,478.9591328999959,1,478.9714543000009,478.9741034000035,478.9741034000035,479.4620436999976,None,479.4620933999977,479.46211819999735,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
349,0,349,down,None,0.4468036000034772,None,,,349,0,349,0,479.4686919999949,,,,,,,,,,,,,,,,,,,,479.462274000005,479.4686919999949,480.28590659999463,480.2681789000053,2,480.2822048999951,480.28590659999463,480.28590659999463,480.7735668999958,down,480.7736295000068,480.7736644999968,None,0.4468036000034772,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
350,0,350,None,None,,,,,350,0,350,0,480.7804923000076,,,,,,,,,,,,,,,,,,,,480.7738651999971,480.7804923000076,481.5671672000026,481.5513861000072,1,481.5639583000011,481.5671672000026,481.5671672000026,482.0550940999965,None,482.0551708999992,482.0552091999998,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
351,0,351,down,None,0.4203295000042999,None,,,351,0,351,0,482.0618957999977,,,,,,,,,,,,,,,,,,,,482.055432299996,482.0618957999977,482.8335503999988,482.8189793000056,2,482.8306539000041,482.8335503999988,482.8335503999988,483.32068560000334,down,483.3207589000085,483.32078550000733,None,0.4203295000042999,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
352,0,352,up,None,0.3933044000004884,None,,,352,0,352,0,483.32745320000686,,,,,,,,,,,,,,,,,,,,483.32095670000126,483.32745320000686,484.067332599996,484.05060519999824,1,484.06489000000875,484.067332599996,484.067332599996,484.55590140000277,up,484.5559649000061,484.5560000999976,None,0.3933044000004884,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
353,0,353,None,None,,,,,353,0,353,0,484.56231580000895,,,,,,,,,,,,,,,,,,,,484.556192700009,484.56231580000895,485.3757629000029,485.36220269999467,1,485.37378609999723,485.3757629000029,485.3757629000029,485.8629887999996,None,485.86311489999935,485.863165200004,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
354,0,354,None,None,,,,,354,0,354,0,485.8699009999982,,,,,,,,,,,,,,,,,,,,485.8633550000086,485.8699009999982,486.7171747999964,486.7028164000076,2,486.7144905000023,486.7171747999964,486.7171747999964,487.2041833999974,None,487.20425850000174,487.2042868999997,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
355,0,355,None,None,,,,,355,0,355,0,487.2108389000059,,,,,,,,,,,,,,,,,,,,487.20442660000117,487.2108389000059,487.98324509999657,487.9680079999962,2,487.9802548000007,487.98324509999657,487.98324509999657,488.471443500006,None,488.47151390000363,488.4715552999987,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
356,0,356,down,None,0.438953600008972,None,,,356,0,356,0,488.4779067000054,,,,,,,,,,,,,,,,,,,,488.4717504,488.4779067000054,489.0617768999946,489.0472934999998,2,489.0592284000013,489.0617768999946,489.0617768999946,489.5490193000005,down,489.54909139999654,489.54913070000475,None,0.438953600008972,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
357,0,357,down,None,0.39743099999031983,None,,,357,0,357,0,489.55562400000053,,,,,,,,,,,,,,,,,,,,489.54937029999564,489.55562400000053,490.34341600000334,490.3268429000018,2,490.34069500000624,490.34341600000334,490.34341600000334,490.8322837000014,down,490.8323664000054,490.83240719999594,None,0.39743099999031983,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
358,0,358,None,None,,,,,358,0,358,0,490.83883480000077,,,,,,,,,,,,,,,,,,,,490.83264180000697,490.83883480000077,491.506667499998,491.49191399999836,2,491.50452360000054,491.506667499998,491.506667499998,491.99506430000474,None,491.9951207999984,491.9951582000067,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
359,0,359,None,None,,,,,359,0,359,0,492.0017940999969,,,,,,,,,,,,,,,,,,,,491.9953536999965,492.0017940999969,492.6284016999998,492.6132026999985,1,492.62562459999754,492.6284016999998,492.6284016999998,493.11656510000466,None,493.11664019999444,493.11668669999926,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
360,0,360,None,None,,,,,360,0,360,0,493.12275009999576,,,,,,,,,,,,,,,,,,,,493.1169028000004,493.12275009999576,493.8399323000049,493.82488159999775,1,493.8380582999962,493.8399323000049,493.8399323000049,494.3280858000071,None,494.32814209999924,494.32816679999814,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
361,0,361,down,None,0.47413390000292566,None,,,361,0,361,0,494.33515610000177,,,,,,,,,,,,,,,,,,,,494.3283344000083,494.33515610000177,495.2346067000035,495.2172377999959,2,495.2318200000009,495.2346067000035,495.2346067000035,495.7233234000014,down,495.72339980000106,495.7234380000009,None,0.47413390000292566,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
362,0,362,None,None,,,,,362,0,362,0,495.7298998000042,,,,,,,,,,,,,,,,,,,,495.72362930000236,495.7298998000042,496.4400985999964,496.4249895999965,2,496.43742139999813,496.4400985999964,496.4400985999964,496.9283751000039,None,496.9284258999978,496.92845029999444,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
363,0,363,None,None,,,,,363,0,363,0,496.93499449999945,,,,,,,,,,,,,,,,,,,,496.92861420000554,496.93499449999945,497.8452016000083,497.8315980000043,2,497.84318769999663,497.8452016000083,497.8452016000083,498.3327432000078,None,498.3328193000052,498.33284869999625,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
364,0,364,down,None,0.31613629999628756,None,,,364,0,364,0,498.33932240000286,,,,,,,,,,,,,,,,,,,,498.3330399999977,498.33932240000286,499.2806416999956,499.26367919999757,2,499.277837600006,499.2806416999956,499.2806416999956,499.7690755000076,down,499.76914390000456,499.7691810999968,None,0.31613629999628756,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
365,0,365,up,None,0.3812802000029478,None,,,365,0,365,0,499.7755024000071,,,,,,,,,,,,,,,,,,,,499.76937789999647,499.7755024000071,500.57537910000246,500.56098900000507,1,500.5734773000004,500.57537910000246,500.57537910000246,501.0628977000015,up,501.0629817000008,501.06303040000785,None,0.3812802000029478,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
366,0,366,down,None,0.36711550000472926,None,,,366,0,366,0,501.0696827000065,,,,,,,,,,,,,,,,,,,,501.0632856000011,501.0696827000065,501.97358439999516,501.95878169999924,2,501.97077960000024,501.97358439999516,501.97358439999516,502.46229470000253,down,502.4623797999957,502.4624315999972,None,0.36711550000472926,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
367,0,367,up,None,0.35349609999684617,None,,,367,0,367,0,502.46953859999485,,,,,,,,,,,,,,,,,,,,502.462652000002,502.46953859999485,503.2990851000068,503.28206959999807,1,503.2961456000048,503.2990851000068,503.2990851000068,503.78763049999543,up,503.78767950000474,503.787704900009,None,0.35349609999684617,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
368,0,368,None,None,,,,,368,0,368,0,503.7943474000058,,,,,,,,,,,,,,,,,,,,503.7878337000002,503.7943474000058,504.74136369999906,504.72552639999776,1,504.7372983999958,504.74136369999906,504.74136369999906,505.2296294999978,None,505.229685600003,505.2297122000018,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
369,0,369,down,None,0.4169273000006797,None,,,369,0,369,0,505.23629380000057,,,,,,,,,,,,,,,,,,,,505.2298868000071,505.23629380000057,505.8838066000026,505.86854710000625,2,505.88115830000606,505.8838066000026,505.8838066000026,506.3712031000032,down,506.371284000008,506.37132190000557,None,0.4169273000006797,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
370,0,370,None,None,,,,,370,0,370,0,506.3784192000021,,,,,,,,,,,,,,,,,,,,506.3715374000021,506.3784192000021,507.129884199996,507.1148031000048,1,507.1268606000085,507.129884199996,507.129884199996,507.6176833000063,None,507.6177275000082,507.6177495000011,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
371,0,371,None,None,,,,,371,0,371,0,507.6243686000089,,,,,,,,,,,,,,,,,,,,507.61789249999856,507.6243686000089,508.34968800000206,508.33315259999654,1,508.34668099999544,508.34968800000206,508.34968800000206,508.8383171000023,None,508.8383652000048,508.8383884000068,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
372,0,372,None,None,,,,,372,0,372,0,508.84491230000276,,,,,,,,,,,,,,,,,,,,508.8385321999958,508.84491230000276,509.5372555000067,509.51895470000454,2,509.53427410000586,509.5372555000067,509.5372555000067,510.0250567000039,None,510.02511489999597,510.0251488000067,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
373,0,373,None,None,,,,,373,0,373,0,510.0324168000079,,,,,,,,,,,,,,,,,,,,510.0253276000003,510.0324168000079,510.61039220000384,510.59523950000585,2,510.6077426999982,510.61039220000384,510.61039220000384,511.0984346000041,None,511.0985065999994,511.09855540000717,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
374,0,374,up,None,0.4574428999912925,None,,,374,0,374,0,511.1051574000012,,,,,,,,,,,,,,,,,,,,511.09875420000753,511.1051574000012,512.0512733000069,512.0361053000088,1,512.0486719000037,512.0512733000069,512.0512733000069,512.5397470000025,up,512.5398210999992,512.5398549999954,None,0.4574428999912925,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
375,0,375,up,None,0.43686990000423975,None,,,375,0,375,0,512.5460043000057,,,,,,,,,,,,,,,,,,,,512.540062,512.5460043000057,513.255771600001,513.2409865000081,1,513.2529936000064,513.255771600001,513.255771600001,513.7436336999963,up,513.7437074000045,513.7437430999998,None,0.43686990000423975,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
376,0,376,None,None,,,,,376,0,376,0,513.7502756000031,,,,,,,,,,,,,,,,,,,,513.7439478000015,513.7502756000031,514.5252555000043,514.5077334999951,1,514.5221334000089,514.5252555000043,514.5252555000043,515.013360500001,None,515.0134195999999,515.0134563000029,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
377,0,377,down,None,0.42446429999836255,None,,,377,0,377,0,515.0208725999983,,,,,,,,,,,,,,,,,,,,515.0136449999991,515.0208725999983,515.7242275000026,515.7087095000024,2,515.7216309000069,515.7242275000026,515.7242275000026,516.2125451000029,down,516.2126137000014,516.2126565000071,None,0.42446429999836255,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
378,0,378,None,None,,,,,378,0,378,0,516.2189573000069,,,,,,,,,,,,,,,,,,,,516.2128519999969,516.2189573000069,516.8731505000032,516.8587695000024,1,516.8706787999981,516.8731505000032,516.8731505000032,517.3598450999998,None,517.3599114999961,517.359947799996,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
379,0,379,down,None,0.4393172999989474,None,,,379,0,379,0,517.3670233000012,,,,,,,,,,,,,,,,,,,,517.3601467999979,517.3670233000012,518.0696220999962,518.0548785999999,2,518.0677451999945,518.0696220999962,518.0696220999962,518.5579387000034,down,518.5580154000054,518.5580504999962,None,0.4393172999989474,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
380,0,380,up,None,0.4705565000040224,None,,,380,0,380,0,518.5641308000049,,,,,,,,,,,,,,,,,,,,518.5582577000023,518.5641308000049,519.1421218000032,519.127519200003,1,519.1397591999994,519.1421218000032,519.1421218000032,519.629216500005,up,519.6292864999996,519.6293251000025,None,0.4705565000040224,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
381,0,381,None,None,,,,,381,0,381,0,519.6356712999986,,,,,,,,,,,,,,,,,,,,519.6295342999947,519.6356712999986,520.563791499997,520.5462176000001,2,520.5606356000062,520.563791499997,520.563791499997,521.0520016000082,None,521.0520588000072,521.0520967000048,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
382,0,382,up,None,0.3684320999891497,None,,,382,0,382,0,521.0588151999982,,,,,,,,,,,,,,,,,,,,521.0522855000017,521.0588151999982,521.7402387000038,521.7258280999959,1,521.7382518999948,521.7402387000038,521.7402387000038,522.228712199998,up,522.2288408000022,522.2288834000065,None,0.3684320999891497,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
383,0,383,down,None,0.3617993999941973,None,,,383,0,383,0,522.2356877999991,,,,,,,,,,,,,,,,,,,,522.2290558999957,522.2356877999991,522.8908902999974,522.8744742999988,2,522.8882390000072,522.8908902999974,522.8908902999974,523.3796196000039,down,523.3797398000024,523.3797896000033,None,0.3617993999941973,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
384,0,384,None,None,,,,,384,0,384,0,523.3865406999976,,,,,,,,,,,,,,,,,,,,523.3801338000048,523.3865406999976,524.2281365999952,524.2128781000065,2,524.2250893000019,524.2281365999952,524.2281365999952,524.7162039999967,None,524.7162499999977,524.7162729999982,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
385,0,385,None,None,,,,,385,0,385,0,524.7231076000025,,,,,,,,,,,,,,,,,,,,524.716428300002,524.7231076000025,525.4003893000045,525.383181600002,1,525.3972667000053,525.4003893000045,525.4003893000045,525.8889396000013,None,525.8890006000001,525.8890390000015,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
386,0,386,None,None,,,,,386,0,386,0,525.8961950000084,,,,,,,,,,,,,,,,,,,,525.8892297999992,525.8961950000084,526.7453285000083,526.7296526999999,1,526.742740200003,526.7453285000083,526.7453285000083,527.2341506000084,None,527.2342443999951,527.234282999998,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
